timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,8374113155,104,3618608,9.072259330749512,858196,0.1541533023118972,15924,0.0137197022267164,93.82864379882812,856404.0,16827.0,3353892.0,93.79210662841795,0.1587015241384506,16.246461557305377,214053.0,26043.0,5109409.0,94.05072784423828,0.2264425009489059,8.095843334992727,615587.0,20939.0,4969972.285714285,93.74665832519531,0.17674648761749265,31.125222522531107,455945.7272727273,22631.727272727272,4739766.363636363,93.84490966796875,0.19145756824450055,22.942456783286815,300.9268732510173,0.2092470376130917,-38.854970625503974,-5.366375467997864,-29.177562414752856,7.892800364472086,-31.923865146375462,-2.865896752563979,-0.23613219216970238,0.03895548540659988,0.6551130803041606,0.6551130803041606,53.889858712715856,0.23716184865510476,0.0044005859710181455,1.0571301613440169e-05,-0.006910324096680882,-0.03713649402964951,0.9989530455821093,1.3501321827976733,0.9231627103493703,298696.0098451571,298696.0098451571,4710.242776989507,4710.242776989507,1486501.9296180059,1486501.9296180059,10,1.0
2025-09-12 00:00:00+00:00,0,0,0,8374113155,104,3571019,12.7299260639009,903154,0.1299549490213394,17082,0.013697851070115,93.90174102783205,858196.0,15924.0,3618608.0,93.82864379882812,0.1541533023118972,9.072259330749512,239668.0,23404.0,5435416.0,94.25276184082033,0.1869819164276123,79.8269959449768,710370.7142857143,20035.85714285714,4703629.857142857,93.69651249476841,0.16859977798802508,21.539926825234552,493213.0833333333,22169.25,4642370.75,93.84964561462402,0.18633234997590378,22.091412556671326,276.83545571373736,5.238663428867074,-27.01247649974363,7.2720422004521446,-34.3009072350672,-1.3151189628719084,-30.498653824820643,-15.697589949514967,-0.37242496255027735,0.07790502563442825,0.6339846233378492,0.6339846233378492,52.86858280161564,0.2529120531388791,0.004783507233227481,1.409495165713626e-05,0.08200618198939849,-0.0263807123357598,0.9983683143516128,1.4402917081695035,0.9048336373680048,312689.51086238254,312689.51086238254,4768.235048450603,4768.235048450603,1456927.6328481063,1456927.6328481063,11,1.0
2025-09-13 00:00:00+00:00,0,1,0,8374113155,106,5216939,24.592155476411182,933612,0.1289473623037338,19321,0.0132705663616062,94.02620697021484,903154.0,17082.0,3571019.0,93.90174102783205,0.1299549490213394,12.7299260639009,321942.0,28153.0,7371106.0,93.29999542236328,0.1853981912136078,8.01087322689238,797752.1428571428,18774.14285714286,4395891.714285715,93.80025700160435,0.1605353738580431,23.90868143230867,527089.9230769231,21950.153846153848,4686568.307692308,93.86322725736179,0.18191812015496764,22.283777396651313,189.9938498238813,3.3724038203894358,-31.371434660604557,13.10736447722749,-29.224474590380332,46.0910457211233,-30.448424841876577,-0.775335395222343,0.7783618258115022,0.1325491316991778,0.6134360976758622,0.6134360976758622,48.31860055894835,0.17895777984795685,0.003703512020456436,2.6340845164335952e-05,0.06068529401507402,-0.014906998519056292,0.9993291275231271,1.513502929823076,0.8824595027768011,323335.9855365781,323335.9855365781,4633.080398002929,4633.080398002929,1403975.1173439284,1403975.1173439284,12,1.0
2025-09-14 00:00:00+00:00,0,1,0,8374113155,111,5262995,17.557512899239857,822211,0.1575056314468383,17302,0.0107996240691666,94.15569305419922,933612.0,19321.0,5216939.0,94.02620697021484,0.1289473623037338,24.592155476411182,522873.0,26836.0,7305302.0,93.62074279785156,0.2194932401180267,25.41961807012558,840514.7142857143,17412.14285714286,4104133.5714285714,93.87667846679688,0.15168000119073044,22.785523550753563,548170.0,21618.14285714286,4727741.642857143,93.88411767142159,0.18017437096152983,21.946187075407636,57.24870092737624,-11.932258797016315,-35.526904158592934,-10.449769680658349,-27.956503372482068,0.8828165328365944,-28.241238152872594,22.147230182061328,0.5714014227623965,0.13771275919425285,0.5846870732903281,0.5846870732903281,47.51840721262209,0.1562248954777849,0.003287481122919341,2.1353997386610578e-05,0.07312284197126778,-0.0035694331913243707,0.9999207618412014,1.5333103130155141,0.8418511488690953,320507.91296555917,320507.91296555917,4621.415897871441,4621.415897871441,1357664.5072061524,1357664.5072061524,12,0.8806774120298368
2025-09-15 00:00:00+00:00,0,0,0,8374113155,120,2874399,23.77831125259399,708121,0.1143664941191673,12825,0.0088065034338933,94.2109832763672,822211.0,17302.0,5262995.0,94.15569305419922,0.1575056314468383,17.557512899239857,695960.0,19632.0,4306776.0,93.71697235107422,0.1811919957399368,10.608197461003842,842252.0,16439.714285714286,3899508.285714286,93.94725145612445,0.14213350095919194,24.666968378123585,558833.4,21031.933333333334,4604185.466666667,93.90590871175131,0.175787179172039,22.06832868722006,1.7473705385367078,-13.87600019946218,-34.67298288508558,-25.875621315454854,-33.258683525681384,-45.38472865735195,-36.881045074796525,-27.3889491641646,0.527130692445299,0.05872212329864901,0.5130366517420608,0.5575868799639371,55.209808202089505,0.2463543696075703,0.004461800723629279,3.357939910438313e-05,0.08612605503628357,0.00527147565569255,1.000440257114172,1.5071611682479966,0.8085544214808126,301590.8677460281,311598.17192563886,5072.876401905628,4998.657254941667,1379835.727909444,1393048.4276620962,12,0.7584746125799583
2025-09-16 00:00:00+00:00,0,0,0,8374113155,135,2653386,15.14279776034148,651062,0.0940774604678154,13008,0.0078153279913398,94.22425079345705,708121.0,12825.0,2874399.0,94.2109832763672,0.1143664941191673,23.77831125259399,814066.0,15797.0,3398706.0,93.71538543701172,0.1513052433729171,68.69215206666426,818965.7142857143,16041.285714285714,3793034.0,94.0199465070452,0.13395810340132028,17.01706062007747,564597.6875,20530.4375,4482260.5,93.92580509185791,0.17068032175302503,21.635483004290148,-20.023437903069286,-8.057803680444442,-17.65525099702475,1.426900584795332,-21.92952258889118,-7.689016034308393,-37.82273609914115,-17.7403651371976,0.5429901974711937,0.014082771061763033,0.43989157172325294,0.534742106962693,50.04704435390883,0.24537016273917073,0.004902413405960005,2.325857522289161e-05,0.08268083844866476,0.01136346704819966,1.0010022955363036,1.450529700027711,0.7848479662181448,274293.1327149723,301914.1570000141,5337.763325979884,5229.222873668707,1484964.1369686602,1431454.7915684942,12,0.6973582173322537
2025-09-17 00:00:00+00:00,0,0,0,8374113155,140,3073174,12.519143056869506,625712,0.1628417372703552,14068,0.0073046956449437,94.23420715332033,651062.0,13008.0,2653386.0,94.22425079345705,0.0940774604678154,15.14279776034148,856404.0,16827.0,3353892.0,93.79210662841795,0.1587015241384506,16.246461557305377,786009.7142857143,15647.142857142857,3752931.4285714286,94.0831037248884,0.13454956242016378,16.48458654858663,568192.6470588235,20150.29411764706,4399373.05882353,93.94394638959099,0.1702192285481621,21.099227713265403,-26.93728660772252,-3.893638393885679,-16.396267902775296,8.14883148831489,-8.369917695620488,15.820841747111047,2.6088048960970944,73.09325364502645,0.4713621868563722,0.01056666386778371,0.3728906326967757,0.515146877398065,44.474518444807735,0.2036044156287878,0.004577676181798954,2.000780398820147e-05,0.07308878217424995,0.015516655117860833,1.0014812804937991,1.3833507321053748,0.7904486676844156,244164.36487234675,292702.6678928937,5144.395529373435,5300.224190596869,1537558.5485502465,1427512.5107741384,12,0.6702056100392882
2025-09-18 00:00:00+00:00,0,0,0,8374113155,143,2287406,34.73817002773285,606751,0.3710430860519409,11517,0.0067980568956676,94.24293518066406,625712.0,14068.0,3073174.0,94.23420715332033,0.1628417372703552,12.519143056869506,858196.0,15924.0,3618608.0,93.82864379882812,0.1541533023118972,9.072259330749512,750089.0,15017.57142857143,3562759.714285714,94.14228820800783,0.16553381724017005,20.151145219584254,570334.7777777778,19670.666666666668,4282041.555555556,93.96055687798395,0.18137610952059424,21.856946730735817,-29.29925098695403,-3.0303078732707656,-27.67520723436323,-18.133352288882566,-36.78768189314786,-25.568614077823128,140.69746186897265,127.85502799931629,0.4415404135267975,0.009262058447134791,0.30720617256313715,0.49814373588904937,52.67850321236326,0.26525712302183213,0.005034958798324916,5.725266670358375e-05,0.0538621629987533,0.018312074328598372,1.001934123594647,1.3151731741182031,0.9126550220847836,209772.04846066743,284108.696909673,5082.570737009307,5529.977268328985,1629240.472770341,1471639.2637095798,12,0.6498963166711653
2025-09-19 00:00:00+00:00,0,0,0,8374113155,145,3269389,19.526136181571268,495266,0.1146875619888305,16236,0.0053029931597392,94.30807495117188,606751.0,11517.0,2287406.0,94.24293518066406,0.3710430860519409,34.73817002773285,903154.0,17082.0,3571019.0,93.90174102783205,0.1299549490213394,12.7299260639009,691819.2857142857,14896.714285714286,3519669.714285714,94.2003359113421,0.16335276194981163,21.122032379251447,566383.7894736842,19489.894736842107,4228744.052631579,93.97884730288857,0.1778661859662909,21.734272491306104,-45.16261899963905,-18.37409415064829,-4.9525816649104275,40.97421203438396,-8.44660865708079,42.9299826965567,-11.748215168013253,-69.0905001871465,0.432722459554169,0.06911899590451576,0.25211988105784877,0.48843313799009597,30.502309539939645,0.15148575116459034,0.004966064005823717,3.9425473899071145e-05,0.037261145455500355,0.021052390650698603,1.0023567921379124,1.221467313457476,0.918402567988781,176759.98801025248,276640.61159935343,4849.6629292634925,5431.63096945145,1612444.0234533695,1448922.3855467164,12,0.5304837555644101
2025-09-20 00:00:00+00:00,0,1,0,8374113155,149,3873393,6.913811959718403,479371,0.0880435034632682,13884,0.0049794929794932,94.3521728515625,495266.0,16236.0,3269389.0,94.30807495117188,0.1146875619888305,19.526136181571268,933612.0,19321.0,5216939.0,94.02620697021484,0.1289473623037338,24.592155476411182,626927.7142857143,14120.0,3327734.5714285714,94.24690246582033,0.1575093535440308,18.596554734009622,562033.15,19209.6,4210976.5,93.99751358032226,0.17337505184113974,20.99324946472672,-48.654151831810225,-3.209386471108455,-28.140365405517308,-14.486326681448636,-25.753530949853932,18.47452230370874,-31.72136142197085,-23.23186408667156,0.3466755619004225,0.04675941101910386,0.21671400511028732,0.4803350906020975,34.5243788260713,0.12375993766706925,0.0035844533243971567,1.4422644542690027e-05,0.028653826032360843,0.023378128395941975,1.002653143429001,1.1154639442276923,0.9084891503787617,154374.03892069028,269964.2440266323,3821.334210501837,5433.3367803239535,1311444.8603767508,1412514.184002692,12,0.5134584816818978
2025-09-21 00:00:00+00:00,0,1,0,8374113155,153,1166291,5.843498587608337,0,0.0764349177479744,11495,0.0,94.3136749267578,479371.0,13884.0,3873393.0,94.3521728515625,0.0880435034632682,6.913811959718403,822211.0,17302.0,5262995.0,94.15569305419922,0.1575056314468383,17.557512899239857,509469.0,13290.42857142857,2742491.1428571427,94.26947130475726,0.1459278230156217,16.923124118062262,535269.6666666666,18842.238095238095,4065991.476190476,94.01256888253349,0.16875885497956045,20.27183275629251,-100.0,-100.0,-33.56259391977806,-17.20685681359838,-77.83978514135012,-69.88968070113206,-51.47162863584791,-13.185056544389905,0.16778791322542563,-0.04080237226254946,0.3586352873743354,0.542358040876914,0.0,0.0,0.009856022334029556,5.843498587608337,0.02277810232980011,0.024296193308645818,1.0027326391064237,0.9517987506608819,0.864712094860421,242075.89866176492,290307.80775417207,2625.561666755157,5556.900331162707,1076847.3232925131,1528682.53856658,12,0.0
