timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-08-05 00:00:00+00:00,1,0,0,2619619496,76.4122085571289,9787972,73997,1.710408329963684,0.0,0.0,0.0,0.0,0.0,62928.0,7490900.0,76.27789306640625,1.536296248435974,0.0,0.0,59492.0,6499541.0,76.27108764648438,1.3314238786697388,0.0,0.0,59796.42857142857,7367571.285714285,76.29870496477399,1.394154701914106,0.0,0.0,53995.13333333333,6056521.1,76.50587565104166,1.3019376556078592,0.0,0.0,0.0,24.381429435890546,17.589944063056183,50.5948189264442,30.66483333110841,28.46459774122414,11.333236132351754,0.18502543361991197,0.17608704871505676,0.0,0.0,0.0,0.0,0.007559992247628799,0.0,0.015923908778600525,-0.015096149720391014,0.9972920944371303,0.0,1.070830616127461,0.0,0.0,6691.409653305551,7783.279446809524,940318.1167397875,1216954.8315296976,0,0.0
2021-08-06 00:00:00+00:00,1,0,0,2619619496,76.42253112792969,8896132,67333,1.5471516847610474,0.0,0.0,0.0,0.0,0.0,73997.0,9787972.0,76.4122085571289,1.710408329963684,0.0,0.0,57141.0,6670671.0,76.28316497802734,1.294975519180298,0.0,0.0,61252.42857142857,7685494.285714285,76.31861441476005,1.4301798684256417,0.0,0.0,54646.0,6190124.566666666,76.50547510782877,1.3154738465944926,0.0,0.0,0.0,17.836579688839894,-9.005770504209632,33.36187618906703,-9.11159124688955,19.473431107050843,-9.544893014295774,0.18269581491865416,0.013509059606708895,0.0,0.0,0.0,0.0,0.0075687942165433,0.0,0.026970999581473774,-0.016125775126116588,0.9975575513673322,0.0,1.0871974932288473,0.0,0.0,7047.680530687836,8059.4784634893995,1059630.6386065087,1301337.6426745574,0,0.0
2021-08-07 00:00:00+00:00,1,1,0,2619619496,76.40189361572266,8562694,61852,1.3960028886795044,0.0,0.0,0.0,0.0,0.0,67333.0,8896132.0,76.42253112792969,1.5471516847610474,0.0,0.0,52024.0,6756480.0,76.24516296386719,1.229478120803833,0.0,0.0,62656.42857142857,7943524.857142857,76.34100450788226,1.453969120979309,0.0,0.0,55066.23333333333,6313711.933333334,76.5027448018392,1.3240493138631184,0.0,0.0,0.0,18.89128094725512,-8.14013930762033,26.73306218622715,-3.74812334169502,13.544345772236888,-9.769487864073746,0.20556143598216003,-0.027004486638215752,0.0,0.0,0.0,0.0,0.007223426736558992,0.0,0.025400706699919746,-0.01694350704070003,0.9978858236475582,0.0,1.0981230878305654,0.0,0.0,6716.209307045377,8096.739133679173,1105403.3734070184,1345483.0956709469,0,0.0
2021-08-08 00:00:00+00:00,1,1,0,2619619496,76.41268157958984,7913972,57880,1.2769402265548706,0.0,0.0,0.0,0.0,0.0,61852.0,8562694.0,76.40189361572266,1.3960028886795044,0.0,0.0,51114.0,6584944.0,76.28578186035156,1.1870454549789429,0.0,0.0,63623.0,8133386.0,76.359133039202,1.4668112312044417,0.0,0.0,55363.2,6410009.5,76.49904378255208,1.3282098412513732,0.0,0.0,0.0,13.23707790429236,-6.421781025674189,20.182829193384187,-7.57614367627758,7.572984774835123,-8.528826343422292,0.1663477992145168,0.01412002158145409,0.0,0.0,0.0,0.0,0.007313646382164811,0.0,0.025191443307062807,-0.0173799576297871,0.9981710785333766,0.0,1.1043520275549872,0.0,0.0,6282.606376705002,8028.5655754936215,1074761.1862296732,1353429.7586562813,0,0.0
2021-08-09 00:00:00+00:00,1,0,0,2619619496,76.455322265625,7457962,61020,1.379014492034912,0.0,0.0,0.0,0.0,0.0,57880.0,7913972.0,76.41268157958984,1.2769402265548706,0.0,0.0,55659.0,6423374.0,76.30766296386719,1.2894597053527832,0.0,0.0,64388.857142857145,8281184.285714285,76.38022722516742,1.4796047721590315,0.0,0.0,55914.166666666664,6484730.6,76.49547500610352,1.3370620290438333,0.0,0.0,0.0,9.631865466501367,5.425017277125077,16.106613128863433,-5.762087609104505,6.945140380142978,7.993660420224491,0.19350520776364455,0.055803153552136386,0.0,0.0,0.0,0.0,0.008181858772965218,0.0,0.028144563947406945,-0.017225192094406122,0.99849340394413,0.0,1.1066089231605314,0.0,0.0,6218.097534660292,7821.204193743515,1010537.1684807352,1347119.855654959,0,0.0
2021-08-10 00:00:00+00:00,1,0,0,2619619496,76.49178314208984,8690518,65750,1.5370718240737915,0.0,0.0,0.0,0.0,0.0,61020.0,7457962.0,76.455322265625,1.379014492034912,0.0,0.0,65712.0,7858658.0,76.27906036376953,1.5114195346832275,0.0,0.0,64394.28571428572,8400021.42857143,76.41061619349888,1.483269384929112,0.0,0.0,56649.46666666667,6609757.366666666,76.49159596761068,1.3526051362355551,0.0,0.0,0.0,0.05782809836862857,7.751556866601117,10.585267866345639,16.526713329995513,1.6972315629055545,11.461615012155946,0.27887440839706734,0.04768912795654057,0.0,0.0,0.0,0.0,0.007565716155732471,0.0,0.025644574846541365,-0.016471912014868948,0.9989413245587648,0.0,1.0966019166962573,0.0,0.0,6151.701288851053,7667.854187690286,1057760.419740828,1372597.5794438338,0,0.0
2021-08-11 00:00:00+00:00,1,0,0,2619619496,76.48660278320312,7916292,62024,1.5155620574951172,0.0,0.0,0.0,0.0,0.0,65750.0,8690518.0,76.49178314208984,1.5370718240737915,0.0,0.0,62928.0,7490900.0,76.27789306640625,1.536296248435974,0.0,0.0,64265.142857142855,8460791.714285715,76.440431867327,1.4803073576518468,0.0,0.0,56951.8,6717256.533333333,76.48452682495117,1.360904324054718,0.0,0.0,0.0,-1.4365624205441185,-5.66692015209126,5.678783590756775,-8.908859057653407,-1.3496219210302196,-1.3993989247467753,0.2736175691365528,-0.006772438390012514,0.0,0.0,0.0,0.0,0.007834980337387713,0.0,0.014825548444473152,-0.015075980622457477,0.9994234787158311,0.0,1.0877380073577663,0.0,0.0,6158.260324132066,7695.880265575231,1037517.033127261,1343138.8420333194,0,0.0
2021-08-12 00:00:00+00:00,1,0,0,2619619496,76.47396850585938,7541658,59949,1.4529895782470703,0.0,0.0,0.0,0.0,0.0,62024.0,7916292.0,76.48660278320312,1.5155620574951172,0.0,0.0,73997.0,9787972.0,76.4122085571289,1.710408329963684,0.0,0.0,62258.28571428572,8139889.714285715,76.44925471714565,1.443533250263759,0.0,0.0,57725.433333333334,6853490.6,76.47709477742514,1.3663188815116882,0.0,0.0,0.0,-18.984553427841668,-3.3454791693537933,-22.949738720135283,-4.732442916456336,-15.050134357219802,-4.128664935797155,0.08082471361143817,-0.01651828801909616,0.0,0.0,0.0,0.0,0.007949046754832061,0.0,0.014386858258926171,-0.013679249798495857,0.9996359686470765,0.0,1.0565126997781376,0.0,0.0,6150.889011506149,6695.551048288053,982277.4226027998,1200499.751202452,0,0.0
2021-08-13 00:00:00+00:00,1,0,0,2619619496,76.4654769897461,7892514,61213,1.470284104347229,0.0,0.0,0.0,0.0,0.0,59949.0,7541658.0,76.47396850585938,1.4529895782470703,0.0,0.0,67333.0,8896132.0,76.42253112792969,1.5471516847610474,0.0,0.0,61384.0,7996515.714285715,76.45538984026227,1.4325521673474992,0.0,0.0,58037.26666666667,6937823.666666667,76.46746470133463,1.374669043223063,0.0,0.0,0.0,-9.089153906702506,2.1084588566948614,-11.281509761770625,4.652239600363739,-4.968328650056719,1.1902718614832164,0.05619528846083632,-0.011103799474754261,0.0,0.0,0.0,0.0,0.007755829415591862,0.0,0.012307303292410796,-0.011841896405075453,0.9998420915206288,0.0,1.0421069525132558,0.0,0.0,6048.400833514267,6630.392035704058,931619.9042051634,1180853.1428157443,0,0.0
2021-08-14 00:00:00+00:00,1,1,0,2619619496,76.45709991455078,8685264,67422,1.4910107851028442,0.0,0.0,0.0,0.0,0.0,61213.0,7892514.0,76.4654769897461,1.470284104347229,0.0,0.0,61852.0,8562694.0,76.40189361572266,1.3960028886795044,0.0,0.0,62179.71428571428,8014025.714285715,76.46327645438058,1.446124723979405,0.0,0.0,58522.4,7049779.966666667,76.4572967529297,1.3822591463724772,0.0,0.0,0.0,9.005367651814012,10.143270220378021,1.431442020466922,10.044328081014498,6.805709156748874,1.409705831296959,0.07225776249184523,-0.010955369043774699,0.0,0.0,0.0,0.0,0.007762802862088837,0.0,0.004848207746236049,-0.009876533822301378,1.0000782096896548,0.0,1.0462037656068568,0.0,0.0,5612.617413050138,6770.096849508545,901014.5161274489,1182041.0352505725,0,0.0
2021-08-15 00:00:00+00:00,1,1,0,2619619496,76.45781707763672,8301640,65189,1.4246776103973389,0.0,0.0,0.0,0.0,0.0,67422.0,8685264.0,76.45709991455078,1.4910107851028442,0.0,0.0,57880.0,7913972.0,76.41268157958984,1.2769402265548706,0.0,0.0,63223.857142857145,8069406.857142857,76.469724382673,1.467230064528329,0.0,0.0,58921.566666666666,7138303.6,76.4455955505371,1.387291634082794,0.0,0.0,0.0,12.627850725639256,-3.311975319628613,4.898526302594952,-4.416952668335705,11.569639734904214,-4.448872896712819,0.05906807235898093,0.0009379940996145919,0.0,0.0,0.0,0.0,0.007852543852474468,0.0,-0.0029645647321412246,-0.007448650016402965,1.0003156340396346,0.0,1.0576219364995927,0.0,0.0,4601.544702417928,6799.28128394188,808832.2923429382,1172687.421584923,0,0.0
2021-08-16 00:00:00+00:00,1,0,0,2619619496,76.49475860595703,7458200,57959,1.4023364782333374,0.0,0.0,0.0,0.0,0.0,65189.0,8301640.0,76.45781707763672,1.4246776103973389,0.0,0.0,61020.0,7457962.0,76.455322265625,1.379014492034912,0.0,0.0,62786.57142857143,8069440.857142857,76.47535814557757,1.4705617768423898,0.0,0.0,59230.23333333333,7194381.466666667,76.43637237548828,1.394048265616099,0.0,0.0,0.0,-5.016388069485411,-11.090828207212876,0.0031912203360739966,-10.159920208537109,1.691206751860208,-1.568153524766247,0.051580896088587735,0.04831622158765203,0.0,0.0,0.0,0.0,0.0077711769902688325,0.0,-0.002339771815704899,-0.004884170345522782,1.0005100421288675,0.0,1.0548858408374229,0.0,0.0,4336.433742650112,6523.813051949223,680846.635349498,1145191.2670055816,0,0.0
2021-08-17 00:00:00+00:00,1,0,0,2619619496,76.5110092163086,8621826,64555,1.5514792203903198,0.0,0.0,0.0,0.0,0.0,57959.0,7458200.0,76.49475860595703,1.4023364782333374,0.0,0.0,65750.0,8690518.0,76.49178314208984,1.5370718240737915,0.0,0.0,62615.857142857145,8059627.714285715,76.47810472760882,1.4726199763161796,0.0,0.0,59850.26666666667,7299741.533333333,76.42718175252278,1.4082055687904358,0.0,0.0,0.0,-1.8174904942965808,11.380458600044863,-0.7904246904499868,15.601968303343972,0.9373274619232541,10.635303614498604,0.02513482289077107,0.021244083447946593,0.0,0.0,0.0,0.0,0.007487392173375782,0.0,0.0038264138357994785,-0.0019863973072284298,1.000666294032023,0.0,1.045742190595846,0.0,0.0,4303.737042729945,6087.8779890202195,684087.271846977,1125449.7274546346,0,0.0
2021-08-18 00:00:00+00:00,1,0,0,2619619496,76.52935791015625,8037384,59453,1.505635142326355,0.0,0.0,0.0,0.0,0.0,64555.0,8621826.0,76.5110092163086,1.5514792203903198,0.0,0.0,62024.0,7916292.0,76.48660278320312,1.5155620574951172,0.0,0.0,62248.57142857143,8076926.571428572,76.48421260288784,1.4712018455777849,0.0,0.0,60070.1,7386962.566666666,76.41783320109049,1.416943077246348,0.0,0.0,0.0,-4.145169611763189,-7.903338238711177,1.5296555508563792,-6.778633667624467,-0.6549989239747256,-2.9548625248381644,0.05589884423853331,0.023981769467695813,0.0,0.0,0.0,0.0,0.007397057625085771,0.0,0.01053183419363845,0.0013116499208103661,1.0008686375812654,0.0,1.0382928356140333,0.0,0.0,4437.70305896635,5944.05446411919,653591.9818780028,1075074.4773296588,0,0.0
2021-08-19 00:00:00+00:00,1,0,0,2619619496,76.55987548828125,7964214,57408,1.328276753425598,0.0,0.0,0.0,0.0,0.0,59453.0,8037384.0,76.52935791015625,1.505635142326355,0.0,0.0,59949.0,7541658.0,76.47396850585938,1.4529895782470703,0.0,0.0,61885.57142857143,8137291.714285715,76.4964850289481,1.4533857277461462,0.0,0.0,60472.23333333333,7498867.066666666,76.41182047526041,1.408855668703715,0.0,0.0,0.0,-4.2386028123905355,-3.439691857433602,5.6029589249472656,-0.9103708370783337,-8.58318784171388,-11.779639297387867,0.11233493448858933,0.03987695566560756,0.0,0.0,0.0,0.0,0.007208243373640717,0.0,0.017175129481730115,0.004451665994987609,1.0011080033581337,0.0,1.03160725405137,0.0,0.0,3455.3569439189655,5284.979167957867,488396.03457510646,942256.2225998874,0,0.0
2021-08-20 00:00:00+00:00,1,0,0,2619619496,76.5977783203125,8028613,58901,1.3853390216827393,0.0,0.0,0.0,0.0,0.0,57408.0,7964214.0,76.55987548828125,1.328276753425598,0.0,0.0,61213.0,7892514.0,76.4654769897461,1.470284104347229,0.0,0.0,61555.28571428572,8156734.428571428,76.51538521902901,1.4412507159369332,0.0,0.0,60394.46666666667,7546180.833333333,76.41145477294921,1.4056244293848674,0.0,0.0,0.0,-3.7769754790649035,2.600682831661083,1.7244061904736485,0.8086045904843742,-5.77746045225751,4.295962276685117,0.17302099689269212,0.04950743687801573,0.0,0.0,0.0,0.0,0.0073363845864304845,0.0,0.023598262241908648,0.007009524471635722,1.0013601422246,0.0,1.0253455231762418,0.0,0.0,3192.6698884291877,5290.545227970071,437243.88997842337,931619.3238158204,0,0.0
2021-08-21 00:00:00+00:00,1,1,0,2619619496,76.60586547851562,11375279,85998,1.760750651359558,0.0,0.0,0.0,0.0,0.0,58901.0,8028613.0,76.5977783203125,1.3853390216827393,0.0,0.0,67422.0,8685264.0,76.45709991455078,1.4910107851028442,0.0,0.0,64209.0,8541022.285714285,76.53663744245257,1.4797849825450353,0.0,0.0,61272.833333333336,7710759.4,76.41648839314779,1.4162380297978718,0.0,0.0,0.0,27.551837679095836,46.00431232067368,30.97217309686844,41.684236118990924,18.09107411909889,27.098899532968844,0.1945739037069183,0.010557954003975745,0.0,0.0,0.0,0.0,0.007560077642044855,0.0,0.0249661036900099,0.008563111913084585,1.0015722922085433,0.0,1.0448702487930175,0.0,0.0,7297.839454851694,7055.305091686902,983133.8540741145,1141546.053277224,0,0.0
2021-08-22 00:00:00+00:00,1,1,0,2619619496,76.63774108886719,10051503,83489,1.7131304740905762,0.0,0.0,0.0,0.0,0.0,85998.0,11375279.0,76.60586547851562,1.760750651359558,0.0,0.0,65189.0,8301640.0,76.45781707763672,1.4246776103973389,0.0,0.0,66823.28571428571,8791002.714285715,76.56234087262835,1.520992534501212,0.0,0.0,62131.166666666664,7824698.533333333,76.42286122639975,1.4286342859268188,0.0,0.0,0.0,28.07222077344338,-2.917509709528132,21.07852183423997,-11.63730577509352,20.246886845704594,-2.7045383872050355,0.2353245464067788,0.041609882157778166,0.0,0.0,0.0,0.0,0.008306120158734455,0.0,0.024538585117886577,0.010197912095254212,1.0018251036926686,0.0,1.06464792948356,0.0,0.0,8897.47491158006,8099.618058612631,1083216.3573399372,1199417.3141612767,0,0.0
2021-08-23 00:00:00+00:00,1,0,0,2619619496,76.65613555908203,8207332,58839,1.4582983255386353,0.0,0.0,0.0,0.0,0.0,83489.0,10051503.0,76.63774108886719,1.7131304740905762,0.0,0.0,57959.0,7458200.0,76.49475860595703,1.4023364782333374,0.0,0.0,66949.0,8898021.57142857,76.58539472307477,1.5289870841162545,0.0,0.0,62360.0,7880324.4,76.43103281656902,1.4360124786694846,0.0,0.0,0.0,1.5183146707155037,-29.524847584711754,10.044407497787677,-18.347216331726713,3.990614818477689,-14.875232937947702,0.21096471976111975,0.024001842895549075,0.0,0.0,0.0,0.0,0.007169076726873395,0.0,0.02493340628487707,0.011621022463109972,1.002019623454209,0.0,1.064744984342277,0.0,0.0,8991.561635381027,7897.205865542583,1049467.0787878826,1176184.2682616177,0,0.0
2021-08-24 00:00:00+00:00,1,0,0,2619619496,76.66506958007812,8078553,56503,1.4346688985824585,0.0,0.0,0.0,0.0,0.0,58839.0,8207332.0,76.65613555908203,1.4582983255386353,0.0,0.0,64555.0,8621826.0,76.5110092163086,1.5514792203903198,0.0,0.0,65798.71428571429,8820411.142857144,76.60740334647042,1.51229989528656,0.0,0.0,62525.3,7940261.833333333,76.4400126139323,1.4432463010152181,0.0,0.0,0.0,-12.473084966307802,-3.970155849011714,-6.301136209429414,-1.5690726292052037,-7.5289646340525485,-1.6203424595889193,0.20135711886113405,0.011654671776684111,0.0,0.0,0.0,0.0,0.006994197228860511,0.0,0.02284349714007023,0.012887094601640857,1.0021898313044968,0.0,1.0478460220010735,0.0,0.0,9257.471173461538,7712.749910554612,1052930.4700039465,1137006.5229477521,0,0.0
2021-08-25 00:00:00+00:00,1,0,0,2619619496,76.68408966064453,7930577,51649,1.33291494846344,0.0,0.0,0.0,0.0,0.0,56503.0,8078553.0,76.66506958007812,1.4346688985824585,0.0,0.0,59453.0,8037384.0,76.52935791015625,1.505635142326355,0.0,0.0,64683.857142857145,8805153.0,76.62950788225446,1.487625581877572,0.0,0.0,62326.933333333334,7999660.966666667,76.45073954264323,1.44395166238149,0.0,0.0,0.0,-13.126335088220953,-8.590694299417734,-1.3288776547194958,-1.8317141696043815,-11.471583586714463,-7.092504076693773,0.2021861344635001,0.024809317555685162,0.0,0.0,0.0,0.0,0.006512640062300629,0.0,0.019910539899554724,0.01392571064203336,1.0023383467665674,0.0,1.0302461090865405,0.0,0.0,9842.471665644247,7917.600790092029,1052390.6873036355,1085562.5567396584,0,0.0
2021-08-26 00:00:00+00:00,1,0,0,2619619496,76.71581268310547,7928783,55165,1.3968226909637451,0.0,0.0,0.0,0.0,0.0,51649.0,7930577.0,76.68408966064453,1.33291494846344,0.0,0.0,57408.0,7964214.0,76.55987548828125,1.328276753425598,0.0,0.0,64363.42857142857,8800091.42857143,76.65178462437221,1.4974178586687361,0.0,0.0,61940.666666666664,8015425.0,76.46187210083008,1.4405874371528626,0.0,0.0,0.0,-3.9071209587513978,6.807489012371981,-0.444877548493805,-0.022621304855874325,5.160516237400725,4.794585173943533,0.20368005280793078,0.04136845413609258,0.0,0.0,0.0,0.0,0.0069575612098904446,0.0,0.019209997994559788,0.015160662658488927,1.0024837545605958,0.0,1.0394494773799996,0.0,0.0,10054.734175807569,7976.670359428804,1031826.4159282541,1080816.8542558562,0,0.0
2021-08-27 00:00:00+00:00,1,0,0,2619619496,76.75419616699219,8498257,60421,1.4606242179870603,0.0,0.0,0.0,0.0,0.0,55165.0,7928783.0,76.71581268310547,1.3968226909637451,0.0,0.0,58901.0,8028613.0,76.5977783203125,1.3853390216827393,0.0,0.0,64580.57142857143,8867183.42857143,76.67413003104073,1.5081728867122106,0.0,0.0,61934.63333333333,8070390.233333333,76.47662963867188,1.443716295560201,0.0,0.0,0.0,2.580601348024647,9.527780295477207,5.8496280739898765,7.18236329585511,5.4344240020665735,4.567618169153231,0.20420676697121554,0.05003334064290765,0.0,0.0,0.0,0.0,0.0071098100340093225,0.0,0.022467476981024855,0.016009368726754594,1.002582493414027,0.0,1.0446463002116346,0.0,0.0,10068.534791152992,7977.78617845809,1018420.3230013025,1061219.7117110686,0,0.0
2021-08-28 00:00:00+00:00,1,1,0,2619619496,76.66683197021484,15559606,126858,2.5709140300750732,0.0,0.0,0.0,0.0,0.0,60421.0,8498257.0,76.75419616699219,1.4606242179870603,0.0,0.0,85998.0,11375279.0,76.60586547851562,1.760750651359558,0.0,0.0,70417.71428571429,9464944.42857143,76.68283952985492,1.6239105122429984,0.0,0.0,64180.166666666664,8372392.4,76.48982111612956,1.4850326339403788,0.0,0.0,0.0,47.51273285425241,109.95680309826055,36.78439007957519,83.09173281062223,46.01238557486547,76.01474755896791,0.07958462621417972,-0.11382334926323123,0.0,0.0,0.0,0.0,0.008153033685233823,0.0,0.011933462960379636,0.01581894956255694,1.002523452283047,0.0,1.0935184016354722,0.0,0.0,19837.34645951781,14267.773646695374,2143813.3556317403,1697300.6687586012,0,0.0
2021-08-29 00:00:00+00:00,1,1,0,2619619496,76.73443603515625,13672137,112299,2.219130754470825,0.0,0.0,0.0,0.0,0.0,126858.0,15559606.0,76.66683197021484,2.5709140300750732,0.0,0.0,83489.0,10051503.0,76.63774108886719,1.7131304740905762,0.0,0.0,74533.42857142857,9982177.857142856,76.6966530936105,1.696196266583034,0.0,0.0,66018.76666666666,8605774.6,76.50486348470052,1.515837808450063,0.0,0.0,0.0,34.50753991543796,-11.476611644515911,36.020821960656036,-12.1305706584087,29.536587436450912,-13.683198718005196,0.12617144622899534,0.08817902501523367,0.0,0.0,0.0,0.0,0.0082137117106337,0.0,0.011019025530137819,0.01597189558493836,1.0025068943355258,0.0,1.118982688733293,0.0,0.0,23165.681031039574,16679.50459795899,2465081.017956001,1921758.1462582597,0,0.0
2021-08-30 00:00:00+00:00,1,0,0,2619619496,76.77236938476562,10292415,72522,1.8476980924606323,0.0,0.0,0.0,0.0,0.0,112299.0,13672137.0,76.73443603515625,2.219130754470825,0.0,0.0,58839.0,8207332.0,76.65613555908203,1.4582983255386353,0.0,0.0,76488.14285714286,10280046.857142856,76.71325792585101,1.7518248047147478,0.0,0.0,66702.03333333334,8723639.1,76.5224370320638,1.536445140838623,0.0,0.0,0.0,23.254983939223983,-35.420618171132425,25.405125563337762,-24.719778627145118,26.702339302088205,-16.737754693448192,0.1516301661124153,0.049434584483032395,0.0,0.0,0.0,0.0,0.007046159035934809,0.0,0.013343266078407008,0.015906702026775583,1.002493659391784,0.0,1.1401805102905047,0.0,0.0,22875.75545861156,16505.38395438322,2410301.2455530316,1912838.4840796243,0,0.0
2021-08-31 00:00:00+00:00,1,0,0,2619619496,76.85047912597656,9726447,63610,1.6918381452560425,0.0,0.0,0.0,0.0,0.0,72522.0,10292415.0,76.77236938476562,1.8476980924606323,0.0,0.0,56503.0,8078553.0,76.66506958007812,1.4346688985824585,0.0,0.0,77503.42857142857,10515460.285714285,76.73974500383649,1.78856326852526,0.0,0.0,67118.56666666667,8828355.866666667,76.5412602742513,1.5532715638478598,0.0,0.0,0.0,12.578093198591223,-12.288684812884366,20.398380749621857,-5.498884372618084,17.92533782029311,-8.435357910502939,0.24184357610836926,0.10174199628967262,0.0,0.0,0.0,0.0,0.0065399002801433785,0.0,0.02116148812430195,0.016390998000167006,1.002593173000732,0.0,1.1514813701311322,0.0,0.0,22899.900619415785,16254.200699879271,2394230.4290515524,1877380.969513112,0,0.0
2021-09-01 00:00:00+00:00,0,0,0,2619619496,76.89559173583984,8970780,61523,1.6676619052886963,0.0,0.0,0.0,0.0,0.0,63610.0,9726447.0,76.85047912597656,1.6918381452560425,0.0,0.0,51649.0,7930577.0,76.68408966064453,1.33291494846344,0.0,0.0,78914.0,10664060.714285715,76.76995958600726,1.8363842623574393,0.0,0.0,67314.03333333334,8913269.4,76.56085789998373,1.5658783038457236,0.0,0.0,0.0,19.11750469515383,-3.280930671278104,13.116359629318275,-7.769198762919283,25.113902219428663,-1.428992485784586,0.2758095924868975,0.058701793894266885,0.0,0.0,0.0,0.0,0.006858154267727637,0.0,0.029908588954385185,0.017065991496085595,1.002731182640308,0.0,1.1727503075094443,0.0,0.0,22821.63219560396,16146.542976820167,2358055.067783549,1821634.8989440447,0,0.0
2021-09-02 00:00:00+00:00,0,0,0,2619619496,76.94110107421875,8670501,59275,1.6110073328018188,0.0,0.0,0.0,0.0,0.0,61523.0,8970780.0,76.89559173583984,1.6676619052886963,0.0,0.0,55165.0,7928783.0,76.71581268310547,1.3968226909637451,0.0,0.0,79501.14285714286,10770020.42857143,76.80214364188058,1.866982068334307,0.0,0.0,67099.46666666666,8940330.833333334,76.58292592366537,1.5691978971163432,0.0,0.0,0.0,7.450376144294379,-3.653918046909288,9.354752173189752,-3.3473009036003587,15.333702926195736,-3.3972457071308915,0.29366617289696695,0.059183286520836376,0.0,0.0,0.0,0.0,0.006836397707998914,0.0,0.04050990513393089,0.01757574198110801,1.0028624881534784,0.0,1.18976839808745,0.0,0.0,22736.366384574845,16211.20624909129,2324582.7916550967,1811429.4136864296,0,0.0
2021-09-03 00:00:00+00:00,0,0,0,2619619496,76.9722671508789,9374828,67333,1.681393027305603,0.0,0.0,0.0,0.0,0.0,59275.0,8670501.0,76.94110107421875,1.6110073328018188,0.0,0.0,60421.0,8498257.0,76.75419616699219,1.4606242179870603,0.0,0.0,80488.57142857143,10895244.857142856,76.83329663957868,1.8985204696655273,0.0,0.0,67246.3,9003128.433333334,76.60607172648112,1.5740344564119975,0.0,0.0,0.0,11.439731219278059,13.594264023618718,10.314715123348229,8.12325608404867,15.114689089764122,4.3690486735011635,0.28411604156763914,0.04050640844104336,0.0,0.0,0.0,0.0,0.007182317672141007,0.0,0.05188778468541101,0.0179839459887061,1.0029661475647629,0.0,1.2061492440217567,0.0,0.0,22474.79131661234,16192.058117463392,2273622.1961370837,1791999.9518216369,0,0.0
2021-09-04 00:00:00+00:00,0,1,0,2619619496,76.94735717773438,16024503,100540,1.995228886604309,0.0,0.0,0.0,0.0,0.0,67333.0,9374828.0,76.9722671508789,1.681393027305603,0.0,0.0,126858.0,15559606.0,76.66683197021484,2.5709140300750732,0.0,0.0,76728.85714285714,10961658.714285715,76.87337166922433,1.8162797348839896,0.0,0.0,68131.06666666667,9211012.8,76.62391001383463,1.583528474966685,0.0,0.0,0.0,-20.74603099528607,49.317570879063766,2.9878455791232827,70.93116801716255,-22.392236252798913,18.665229021534692,0.36590165565797417,-0.0323622702910642,0.0,0.0,0.0,0.0,0.00627414115282445,0.0,0.040327889578690594,0.018848800234853698,1.0032556633477026,0.0,1.146982680511761,0.0,0.0,23459.369653242415,17263.38939017432,2789616.3497169768,2201205.743855549,0,0.0
