timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-03-08 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,62,0.0,0.0019220056710764,4407,85.23584747314453,0.0,0.0,91.0,4939.0,85.47089385986328,0.0026073795743286,0.0,0.0,61.0,3306.0,85.54884338378906,0.001679339678958,0.0,0.0,91.71428571428571,5007.571428571428,85.45088413783482,0.002158402224137786,0.0,0.0,95.0625,5114.625,85.57864427566528,0.00220662417632405,0.0,0.0,0.0,1.6393442622950838,-31.868131868131865,33.30308529945554,-10.771411216845516,14.450083872785635,-26.285927449925794,-0.36586807987616377,-0.27500167145101395,0.0,0.0,0.0,0.0,0.014065335753176044,0.0,-0.0397306169782369,-0.03015566433177211,0.9985071025731732,0.0,0.9781467307828579,0.0,0.0,56.130979086301465,55.333496485703236,2448.386695783146,2301.547794420094,0,0.0
2022-03-09 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,59,0.0,0.0017764198128134,4463,85.24742889404297,0.0,0.0,62.0,4407.0,85.23584747314453,0.0019220056710764,0.0,0.0,26.0,2215.0,85.56443786621094,0.0009012565715238,0.0,0.0,96.42857142857143,5328.714285714285,85.40559714181083,0.002283425544322014,0.0,0.0,92.94117647058823,5076.294117647059,85.55916101792279,0.002181318037294012,0.0,0.0,0.0,126.92307692307692,-4.8387096774193505,101.48984198645596,1.2707056954844642,97.10478335929548,-7.5746841153421895,-0.370491503331849,0.013587500144329745,0.0,0.0,0.0,0.0,0.0132168458781362,0.0,-0.045307431902197354,-0.03162413952397721,0.9982051731891131,0.0,1.0468100044478932,0.0,0.0,56.744317622274586,54.28566867534572,2454.455316582256,2234.0612056495306,0,0.0
2022-03-10 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,50,0.0,0.0014846636913716,4069,85.10638427734375,0.0,0.0,59.0,4463.0,85.24742889404297,0.0017764198128134,0.0,0.0,39.0,2640.0,85.55170440673828,0.0011354316957294,0.0,0.0,98.0,5532.857142857143,85.34197998046875,0.0023333158294137567,0.0,0.0,90.55555555555556,5020.333333333333,85.5340067545573,0.0021426150180761,0.0,0.0,0.0,28.205128205128215,-15.254237288135597,54.128787878787875,-8.828142505041448,30.757640195859935,-16.42382725847512,-0.5205274780702762,-0.1654532207352899,0.0,0.0,0.0,0.0,0.012285012285012284,0.0,-0.056493486676892565,-0.0345743059250851,0.997754965757192,0.0,1.0890037686326361,0.0,0.0,57.61605583611125,53.628594460332906,2446.5786348457136,2180.3230197812973,0,0.0
2022-03-11 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,72,0.0,0.0018128833035007,4976,85.11029052734375,0.0,0.0,50.0,4069.0,85.10638427734375,0.0014846636913716,0.0,0.0,18.0,1711.0,85.44739532470703,0.0006038220017217,0.0,0.0,105.71428571428571,5999.285714285715,85.29382215227399,0.002506038872525043,0.0,0.0,89.57894736842105,5018.0,85.51170590049342,0.002125260717308974,0.0,0.0,0.0,300.0,43.99999999999999,190.8240794856809,22.290489063652007,200.234721214457,22.107337441914265,-0.39451734728982446,0.0045898436799696185,0.0,0.0,0.0,0.0,0.014466546112115732,0.0,-0.06625802176339138,-0.036078416255481326,0.9974520009170093,0.0,1.1791677379226273,0.0,0.0,57.40639777493885,52.29118875157297,2437.480816492559,2118.9175171404017,0,0.0
2022-03-12 00:00:00+00:00,0,1,0,2862098693,0.0,0.0,142,0.0,0.0034172369632869,5654,85.22571563720703,0.0,0.0,72.0,4976.0,85.11029052734375,0.0018128833035007,0.0,0.0,215.0,10362.0,85.40357971191406,0.0039795921184122,0.0,0.0,95.28571428571429,5326.714285714285,85.26841299874442,0.002425702421792857,0.0,0.0,92.2,5049.8,85.49740638732911,0.00218985952960787,0.0,0.0,0.0,-33.95348837209302,97.22222222222223,-45.43524416135881,13.62540192926045,-14.130974692694675,88.4973487641578,-0.20826302048111422,0.13561827735295573,0.0,0.0,0.0,0.0,0.0251105216622458,0.0,-0.05787549700055495,-0.03500993198021916,0.9973216335060824,0.0,1.1076977262679577,0.0,0.0,59.51193434656891,52.228848652626326,2379.934609869092,2067.30026337428,0,0.0
2022-03-13 00:00:00+00:00,0,1,0,2862098693,0.0,0.0,127,0.0,0.0025614195037633,5798,85.1918716430664,0.0,0.0,142.0,5654.0,85.22571563720703,0.0034172369632869,0.0,0.0,191.0,8779.0,85.48233032226562,0.0039593279361724,0.0,0.0,86.14285714285714,4900.857142857143,85.22691890171596,0.002226001217162986,0.0,0.0,93.85714285714286,5085.428571428572,85.48285711379279,0.002207552861710509,0.0,0.0,0.0,-33.50785340314136,-10.563380281690138,-33.95603143866044,2.546869472939517,-35.30671000090233,-25.04413561945158,-0.33978797501682534,-0.03971101197283167,0.0,0.0,0.0,0.0,0.021900327642697018,0.0,-0.03551673889159496,-0.03420383403827608,0.9970059703112621,0.0,1.0083569257943759,0.0,0.0,60.08350416318502,51.469685946473106,2377.033070821738,2021.559090687892,0,0.0
2022-03-14 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,80,0.0,0.0020938965026289,3582,85.0,0.0,0.0,127.0,5798.0,85.1918716430664,0.0025614195037633,0.0,0.0,91.0,4939.0,85.47089385986328,0.0026073795743286,0.0,0.0,84.57142857142857,4707.0,85.15964835030692,0.0021526464926344573,0.0,0.0,93.22727272727273,5017.090909090909,85.46090906316584,0.002202386663570436,0.0,0.0,0.0,-12.08791208791209,-37.00787401574803,-27.475197408382268,-38.220075888237325,-19.693453026758554,-18.252496338358625,-0.5509406051554255,-0.2252229459992372,0.0,0.0,0.0,0.0,0.022327658386826682,0.0,-0.024975912911545575,-0.03546804280552968,0.9964748711877585,0.0,0.9774153323034831,0.0,0.0,59.7037098263832,50.31607886359778,2384.972201326234,1998.7088667935443,0,0.0
2022-03-15 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,58,0.0,0.001562736579217,1686,84.83370208740234,0.0,0.0,80.0,3582.0,85.0,0.0020938965026289,0.0,0.0,62.0,4407.0,85.23584747314453,0.0019220056710764,0.0,0.0,84.0,4318.285714285715,85.10219900948661,0.002101322336654543,0.0,0.0,91.69565217391305,4872.260869565217,85.43363919465438,0.0021745757903376783,0.0,0.0,0.0,-6.451612903225811,-27.500000000000004,-61.7426820966644,-52.93132328308208,-18.69240540056237,-25.367057194327668,-0.4718031176599635,-0.19564460305606657,0.0,0.0,0.0,0.0,0.03438055720213397,0.0,-0.049013137817380585,-0.03785200458270237,0.9961204955297221,0.0,0.9663136810367229,0.0,0.0,59.813629965671936,49.704979431010266,2498.515050193606,2072.6060060046343,0,0.0
2022-03-16 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,41,0.0,0.0011161905713379,2828,84.84313201904297,0.0,0.0,58.0,1686.0,84.83370208740234,0.001562736579217,0.0,0.0,59.0,4463.0,85.24742889404297,0.0017764198128134,0.0,0.0,81.42857142857143,4084.714285714286,85.04444231305804,0.0020070038735866143,0.0,0.0,89.58333333333333,4787.083333333333,85.4090347290039,0.0021304764062126873,0.0,0.0,0.0,-30.508474576271183,-29.31034482758621,-36.63455075061618,67.73428232502965,-37.1662844961104,-28.574618001380593,-0.4742628373021307,0.01111578465702312,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,-0.056023188999721356,-0.03921483578889421,0.9957312195705913,0.0,0.9420446374031581,0.0,0.0,58.74516580531971,49.70164608127587,2457.348083686071,2069.5534262390934,0,0.0
2022-03-17 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,49,0.0,0.0014449447626248,2782,84.83516693115234,0.0,0.0,41.0,2828.0,84.84313201904297,0.0011161905713379,0.0,0.0,50.0,4069.0,85.10638427734375,0.0014846636913716,0.0,0.0,81.28571428571429,3900.8571428571427,85.00569697788784,0.0020013297409085,0.0,0.0,87.96,4706.88,85.38608001708984,0.002103055140469172,0.0,0.0,0.0,-2.0000000000000018,19.512195121951216,-31.629392971246006,-1.6265912305516217,-2.6752812086423328,29.453231350345966,-0.31868037691222817,-0.00938801727503602,0.0,0.0,0.0,0.0,0.01760689902982393,0.0,-0.0695966993059342,-0.03998728825495814,0.9955451399206303,0.0,0.9516297040419122,0.0,0.0,58.149154558120394,49.327544705434775,2448.438304688957,2065.2857615029125,0,0.0
2022-03-18 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,62,0.0,0.0015115761198103,2703,84.83786010742188,0.0,0.0,49.0,2782.0,84.83516693115234,0.0014449447626248,0.0,0.0,72.0,4976.0,85.11029052734375,0.0018128833035007,0.0,0.0,79.85714285714286,3576.1428571428573,84.96677834647042,0.001958285857524157,0.0,0.0,86.96153846153847,4629.807692307692,85.36499463594876,0.0020803059473669078,0.0,0.0,0.0,-13.888888888888884,26.530612244897966,-45.679260450160776,-2.8396836808051718,-16.620329786731002,4.611342862993717,-0.3200910468450946,0.0031745988921194623,0.0,0.0,0.0,0.0,0.022928994082840236,0.0,-0.07263728550501938,-0.04022989648020325,0.995335133667183,0.0,0.9413451228184996,0.0,0.0,55.087592588012555,48.598338053255084,2367.783852809706,2061.3667120477276,0,0.0
2022-03-19 00:00:00+00:00,0,1,0,2862098693,0.0,0.0,45,0.0,0.0010780725860968,2285,84.88423156738281,0.0,0.0,62.0,2703.0,84.83786010742188,0.0015115761198103,0.0,0.0,142.0,5654.0,85.22571563720703,0.0034172369632869,0.0,0.0,66.0,3094.8571428571427,84.91799490792411,0.0016241195179255714,0.0,0.0,85.4074074074074,4542.962962962963,85.34718859637225,0.002043186193245793,0.0,0.0,0.0,-68.30985915492957,-27.419354838709676,-59.586133710647324,-15.464298927118014,-68.45192189833256,-28.678908592966124,-0.40068196232914133,0.054658922210237826,0.0,0.0,0.0,0.0,0.01968503937007874,0.0,-0.044490541730605675,-0.039735130338007574,0.994971202970986,0.0,0.7948955035495346,0.0,0.0,43.618286819348405,48.33398172273612,1827.4461026913373,2071.0950927446283,0,0.0
2022-03-20 00:00:00+00:00,0,1,0,2862098693,0.0,0.0,77,0.0,0.0014693837147206,3416,84.64533233642578,0.0,0.0,45.0,2285.0,84.88423156738281,0.0010780725860968,0.0,0.0,127.0,5798.0,85.1918716430664,0.0025614195037633,0.0,0.0,58.857142857142854,2754.5714285714284,84.8399178641183,0.0014681144052051856,0.0,0.0,85.10714285714286,4502.714285714285,85.32212230137416,0.0020226932475841787,0.0,0.0,0.0,-39.370078740157474,71.1111111111111,-41.08313211452225,49.49671772428883,-42.63400772260281,36.297289595365356,-0.6415392643684292,-0.2814412365474306,0.0,0.0,0.0,0.0,0.02253438688908399,0.0,-0.034579140799385545,-0.04081072961298753,0.9943484242509507,0.0,0.7258215782144133,0.0,0.0,29.922335367516876,47.45706776048516,1274.693352480172,2043.5081827880435,0,0.0
2022-03-21 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,35,0.0,0.0009622701909393,2041,84.38710021972656,0.0,0.0,77.0,3416.0,84.64533233642578,0.0014693837147206,0.0,0.0,80.0,3582.0,85.0,0.0020938965026289,0.0,0.0,52.42857142857143,2534.4285714285716,84.75236075265067,0.0013064535035352428,0.0,0.0,83.37931034482759,4417.827586206897,85.28988016062769,0.0019861269352860794,0.0,0.0,0.0,-56.25,-54.54545454545454,-43.02065884980458,-40.25175644028103,-54.04404230432767,-34.5119874884231,-0.7210585650275769,-0.30507543602388276,0.0,0.0,0.0,0.0,0.017140058765915768,0.0,-0.06022644042968947,-0.043178084800983924,0.9936977352182381,0.0,0.6577895301274199,0.0,0.0,30.983246093034467,47.52173472145099,1315.0158483146422,2058.0943347282196,0,0.0
2022-03-22 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,36,0.0,0.0011224432382732,1977,84.28510284423828,0.0,0.0,35.0,2041.0,84.38710021972656,0.0009622701909393,0.0,0.0,58.0,1686.0,84.83370208740234,0.001562736579217,0.0,0.0,49.285714285714285,2576.0,84.67398943219867,0.0012435544548289857,0.0,0.0,81.8,4336.466666666666,85.2563875834147,0.0019573374787189833,0.0,0.0,0.0,-37.93103448275862,2.857142857142847,17.25978647686832,-3.135717785399317,-28.17450789847169,16.645329850397907,-0.6466760611235078,-0.12086844461144386,0.0,0.0,0.0,0.0,0.01820020222446916,0.0,-0.09866959708077068,-0.0454819947646905,0.9931688619735827,0.0,0.6353296088944527,0.0,0.0,32.15971474915861,47.489672198460596,1362.7528619076018,2070.816226437817,0,0.0
2022-03-23 00:00:00+00:00,0,0,0,2862098693,0.0,0.0,36,0.0,0.0010718202684074,1791,84.32293701171875,0.0,0.0,36.0,1977.0,84.28510284423828,0.0011224432382732,0.0,0.0,41.0,2828.0,84.84313201904297,0.0011161905713379,0.0,0.0,48.57142857142857,2427.8571428571427,84.59967585972377,0.0012372158401246283,0.0,0.0,77.56666666666666,4262.6,85.20242055257161,0.00188577642159842,0.0,0.0,0.0,-12.195121951219512,0.0,-36.669024045261665,-9.408194233687405,-3.9751547871718973,-4.510069475199463,-0.61312565312589,0.04488832095321804,0.0,0.0,0.0,0.0,0.020089285714285716,0.0,-0.11211912972586087,-0.04677625407896803,0.9929257327557269,0.0,0.6560776908409643,0.0,0.0,33.15232907469579,45.62567587280844,1396.2342997434978,2121.8670958412526,0,0.0
