timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-18 00:00:00+00:00,1,0,0,6190384723,276976,0.012291663326323,185885.0,1763,9.858788748582205,0.0041096524470363,86.13072204589844,299.0,183835.0,1782.0,268941.0,86.11540222167969,0.0138111785054206,11.47886872291565,227376.0,1729.0,273082.0,86.05230712890625,0.0126331774517893,12.849715073903402,236141.2857142857,1782.7142857142858,271829.14285714284,86.08872876848493,0.01342719154698503,10.714513137227014,226479.4,1771.9333333333334,253584.13333333333,85.96539840698242,0.014355661502728807,12.286057322555116,-18.24774822320737,1.1151304158620423,1.9664545980335513,-1.0662177328844002,1.4259453204531924,2.9876441301252,-2.703311393903751,-11.002067481071387,0.09112471194376859,0.01778987709923907,0.2079114267225416,0.27585435421479165,105.37698412698413,0.6711207067734866,0.0063651494528426545,5.303674697708383e-05,0.013017381940572448,0.0095080943208388,1.00143465119441,1.0426612120761787,0.9353237776213038,52167.36794609299,62475.32862995348,82.25159071910905,85.42346174261891,12404.295650837834,14780.48650390018,22,0.5403209631802155
2025-07-19 00:00:00+00:00,1,1,0,6190384723,271481,0.011798239313066,187271.0,1702,9.908936381340029,0.0041148898076853,86.14875793457031,303.0,185885.0,1763.0,276976.0,86.13072204589844,0.012291663326323,9.858788748582205,218122.0,1627.0,278885.0,86.04859924316406,0.0114943850785493,10.7096688747406,231734.0,1793.4285714285713,270771.4285714286,86.10303715297154,0.013470599294773128,10.600122781026931,227749.06666666668,1766.3,254315.33333333334,85.97642339070639,0.014165913872420739,12.245470203293694,-14.143919457918042,0.7456222933534207,4.609711124769511,-3.460011344299485,-2.654857737060079,-1.9839264051758954,2.6435014351811725,-4.0142981479188045,0.1163978173813307,0.020940134070013272,0.1970406721646396,0.26882559160898706,109.96535525543159,0.689810005819907,0.006269292255103469,5.291200169454071e-05,0.013716288975307463,0.009674576365775558,1.0014726567734713,1.0174970347481849,0.9509163627627794,47233.53435627795,61224.7775850613,76.82032698031351,84.22922336675217,9518.351080764563,15112.639483589264,22,0.5443497167373491
2025-07-20 00:00:00+00:00,1,1,0,6190384723,277919,0.0131656024605035,173928.0,1771,9.4235324660937,0.0037986557863258,86.14752197265625,349.0,187271.0,1702.0,271481.0,86.14875793457031,0.011798239313066,9.908936381340029,255007.0,1766.0,276191.0,86.05916595458984,0.0135888149961829,10.652509331703186,220151.2857142857,1794.142857142857,271018.28571428574,86.11565944126674,0.013410140361104644,10.424554657368434,228390.23333333334,1766.4666666666667,255433.3,85.98654123942057,0.01412335255493715,12.098779150512483,-31.794813475708505,-7.124968628351425,0.28312570781428015,4.054054054054057,0.6256539858286558,2.371436675126426,-3.114418260887941,11.58955256928218,0.10266892211461265,-0.0014346833822065364,0.20160682178756764,0.2650293047025192,98.15349887133183,0.6258203799654577,0.006372337363270006,5.418034063378563e-05,0.012215205601282794,0.009865080395318346,1.0015016094377682,0.9639260072604638,0.9495012114823129,46462.25054721376,60530.10474117946,76.57048035331962,84.2335559858641,9110.057089903876,15585.46077588256,22,0.5055649701912931
2025-07-21 00:00:00+00:00,1,0,0,6190384723,263912,0.0128179332241415,162248.0,1676,10.633181810379028,0.0035226762340958,86.18603515625,378.0,173928.0,1771.0,277919.0,86.14752197265625,0.0131656024605035,9.4235324660937,305644.0,1882.0,265451.0,86.09136962890625,0.0143499206751585,9.714243491490684,199666.14285714287,1764.7142857142858,270798.4285714286,86.12918308803013,0.013191285010959357,10.55583156006677,228408.8,1762.1,255327.33333333334,85.99702173868815,0.014113814166436535,12.01983270711369,-46.916019944772344,-6.715422473667266,-10.94580233793836,-5.364201016374926,-0.5797680174495445,-5.039957685512686,-10.675929753877044,-2.6407392856118705,0.10995936962299169,0.04470608406585974,0.21829158610648666,0.2649154588761136,96.7489564698867,0.6147783549881969,0.006350577652483962,6.553619319921249e-05,0.016285487583709853,0.010359578880507316,1.00153681309736,0.874161340793975,0.9346364388394027,48722.49491189402,60509.022063342454,82.03620883755673,85.44663589754484,8066.161576079295,15514.109881083119,22,0.4716141465640778
2025-07-22 00:00:00+00:00,1,0,0,6190384723,263558,0.0131781594827771,158160.0,1726,10.354066133499146,0.0034143134357559,86.20268249511719,404.0,162248.0,1676.0,263912.0,86.18603515625,0.0128179332241415,10.633181810379028,322640.0,1848.0,269658.0,86.07882690429688,0.0143908988684415,9.891697267691294,176169.0,1747.2857142857142,269927.0,86.14687674386161,0.013018036527293013,10.621884255182177,228433.63333333333,1760.0666666666666,255527.16666666666,86.00732116699218,0.014050708121309622,11.913474547200734,-50.97941978675924,-2.5195996252650232,-6.601731601731597,2.9832935560859086,-2.262124617107597,-0.13413562096455944,-8.42712742790428,2.8103302797454432,0.1438862438936539,0.019315587307167092,0.23520497623369432,0.264755349550839,91.58077591198611,0.6000933377346249,0.006548818291160613,6.546535576721914e-05,0.01696668352399792,0.010973856313873704,1.0016226011341345,0.7712042987248375,0.9265039466266873,50948.253912643886,60479.026442334856,81.95951828410357,85.55938987278367,7412.826616045331,15582.359858647533,22,0.4597313582945525
2025-07-23 00:00:00+00:00,1,0,0,6190384723,224234,0.0106997601687908,152144.0,1330,11.287925839424132,0.0032662203831932,86.25121307373047,429.0,158160.0,1726.0,263558.0,86.20268249511719,0.0131781594827771,10.354066133499146,181856.0,1811.0,266702.0,86.09701538085938,0.0140634793788194,12.695815523465477,171924.42857142858,1678.5714285714287,263860.14285714284,86.16890498570034,0.012537505211574642,10.420757157461983,228664.2,1746.8,255155.06666666668,86.01885935465495,0.01388401367391144,11.883119166559643,-16.33820165405596,-3.8037430450177045,-26.55991165102154,-22.94322132097335,-15.923390150805016,-14.920434970670593,-23.918115278745322,-18.806869936772188,0.17909760540359976,0.05629822322064104,0.2533110019338536,0.2631073713320941,114.30803906836965,0.6785024639329275,0.005931277454456262,7.419189483337692e-05,0.02102252415248446,0.011842154395727026,1.0017443341166237,0.7518642121129087,0.9030173482998699,53341.054700436194,60163.23657975624,136.62686814423,116.10649095283166,13560.911776859584,16200.652543123391,22,0.442244358727658
2025-07-24 00:00:00+00:00,1,0,0,6190384723,226518,0.0110447062179446,149463.0,1476,13.2860822280248,0.0031931928764853,86.25880432128906,446.0,152144.0,1330.0,224234.0,86.25121307373047,0.0106997601687908,11.287925839424132,183835.0,1782.0,268941.0,86.11540222167969,0.0138111785054206,11.47886872291565,167014.14285714287,1634.857142857143,257799.7142857143,86.18939099993024,0.012142294884792357,10.678930515334718,228918.16666666666,1739.9333333333334,254915.6,86.03032709757487,0.013724693097174116,11.907660520739025,-18.69720129463921,-1.762146387632768,-17.17171717171717,10.977443609022552,-15.774091715283278,1.0185788060686596,-20.030675053473658,3.223867112086709,0.16652317228946778,0.008801322657459032,0.2700631010874654,0.2612247213621258,101.19363574813812,0.65982544510615,0.006516009694551009,8.889152055361023e-05,0.02301134381974939,0.012672342845674986,1.0018489282526493,0.7295801171618513,0.8847042916604401,55239.07321063879,59799.08430222868,147.11983976590986,125.76111271480158,17362.628595873073,16577.404991382024,22,0.4344513657358289
2025-07-25 00:00:00+00:00,1,0,0,6190384723,253219,0.0120014511048793,145160.0,1663,9.658665815989176,0.0030860191136357,86.24518585205078,470.0,149463.0,1476.0,226518.0,86.25880432128906,0.0110447062179446,13.2860822280248,185885.0,1763.0,276976.0,86.13072204589844,0.012291663326323,9.858788748582205,161196.2857142857,1620.5714285714287,254405.85714285713,86.20574297223773,0.012100835996014686,10.650341524964288,229009.46666666667,1734.1333333333334,255590.73333333334,86.04095306396485,0.013600038178265043,11.833199554681778,-21.90870699626113,-2.878973391407902,-5.672149744753263,12.669376693766932,-8.577277453642196,11.787584209643388,-2.3610492228679947,8.662474746320136,0.1328954447767705,-0.015787917935372597,0.2867483941059822,0.26053249455653815,87.23557692307692,0.5732564568359529,0.006567411736829634,6.653760869647616e-05,0.020608084542415164,0.013341837067229193,1.0019152496852326,0.7038848134121634,0.889764854877664,56967.95526255693,59664.407627729044,147.3956512994117,125.14095041697989,17422.04994451622,16056.877129997545,22,0.42194362651768613
2025-07-26 00:00:00+00:00,1,1,0,6190384723,270667,0.0103871477767825,141830.0,1530,11.081979990005491,0.0029974243061509,86.24461364746094,478.0,145160.0,1663.0,253219.0,86.24518585205078,0.0120014511048793,9.658665815989176,187271.0,1702.0,271481.0,86.14875793457031,0.011798239313066,9.908936381340029,154704.7142857143,1596.0,254289.57142857142,86.21943664550781,0.01189925149083133,10.817919183345069,228900.2,1724.7,256822.23333333334,86.05241521199544,0.013403754215687463,11.834401212135951,-24.26483545236582,-2.294020391292362,-10.105757931844883,-7.997594708358391,-0.2998368209929936,6.890478202662509,-11.96018743848315,-13.45090117844574,0.11126766675315647,-0.0006634626433799085,0.3032296387189107,0.26136343134000495,92.63879817112998,0.5239998817739814,0.005652681513884168,7.81351043848347e-05,0.016632080078122873,0.013688853160956277,1.0019409267375112,0.6758609834579187,0.8877551243743864,58589.83585992874,59826.1417064134,153.33444019348786,129.57866735880327,16982.83894791315,15735.343857793867,22,0.41226415368561187
2025-07-27 00:00:00+00:00,1,1,0,6190384723,267090,0.0117778861895203,148537.0,1686,10.279304027557371,0.0031215604071164,86.26679229736328,442.0,141830.0,1530.0,270667.0,86.24461364746094,0.0103871477767825,11.081979990005491,173928.0,1771.0,277919.0,86.14752197265625,0.0131656024605035,9.4235324660937,151077.42857142858,1583.857142857143,252742.57142857142,86.2364752633231,0.0117010063092623,10.940172263554164,226325.56666666668,1721.6333333333334,257888.4,86.06394856770834,0.0133010986881951,11.65768808854951,-14.598569523021022,4.728900796728475,-4.799548277809151,10.196078431372557,-3.896459040223954,-1.3215500966131777,-10.54046918966539,13.389030777499844,0.13844893268653014,0.025715982673424342,0.30620764002120726,0.2721782837203645,88.04801422643746,0.5561288100310381,0.006312455305495131,6.920319398105112e-05,0.011432375226707455,0.014164182261974571,1.0020046337460224,0.6675225905605976,0.8797022399094818,56836.5342547678,61600.90429737228,151.95799014606152,129.36222422899158,16589.343482693926,15290.427263600957,22,0.4317597165338767
2025-07-28 00:00:00+00:00,1,0,0,6190384723,259758,0.0122392997145652,150979.0,1702,11.63670967022578,0.0031552303791458,86.27505493164062,433.0,148537.0,1686.0,267090.0,86.26679229736328,0.0117778861895203,10.279304027557371,162248.0,1676.0,263912.0,86.18603515625,0.0128179332241415,10.633181810379028,149467.57142857142,1587.5714285714287,252149.14285714287,86.2491923740932,0.011618344379322828,11.083533386389414,224166.0,1725.5666666666666,257845.16666666666,86.07585678100585,0.013278217675785171,11.636391484737397,-6.945540160741581,1.644034819607243,1.5513126491646823,0.9489916963226541,-1.574009518324293,-2.7451420869369914,-4.514249680178484,3.917625944250136,0.10328793432630157,0.009578001056143037,0.2614461309572055,0.2814932741258962,88.65472695243687,0.581227214456477,0.006552227256803421,7.707451099632918e-05,0.008360181535996563,0.014518296493173094,1.0020137539092797,0.6667718183336073,0.8749927635627354,45639.82939335921,63101.221287705644,141.6365104727622,126.80168696075218,16564.84421054923,15282.996847034286,22,0.43885799661073116
2025-07-29 00:00:00+00:00,1,0,0,6190384723,253743,0.012272160500288,151364.0,1625,11.531975408395132,0.0031461696122192,86.27558898925781,431.0,150979.0,1702.0,259758.0,86.27505493164062,0.0122392997145652,11.63670967022578,158160.0,1726.0,263558.0,86.20268249511719,0.0131781594827771,10.354066133499146,148496.7142857143,1573.142857142857,250747.0,86.25960758754185,0.011488915953252956,11.251806139945984,222182.23333333334,1722.6333333333334,257852.53333333333,86.08957036336263,0.01320954402908678,11.627904846270878,-4.296914516944861,0.25500235132038807,-5.851680185399766,-4.524089306697999,-3.724037972666361,-2.3156168433695945,-6.8750039311117455,0.2684858324344619,0.08457566752027024,0.0006190174177245211,0.10245820686931445,0.2900968979562863,93.08979089790898,0.5965224793492654,0.006404092313512832,7.6186538555116e-05,0.00454412187848855,0.01434706198890749,1.0019751199066453,0.668355484855214,0.8697435678290573,16632.333458829726,64454.376670999794,133.10503577795376,128.11349583901216,16505.97693144892,15280.894268229356,22,0.439977094821046
2025-07-30 00:00:00+00:00,1,0,0,6190384723,253323,0.0126420902088284,152539.0,1682,12.03806440035502,0.0031538659291679,86.28990936279297,423.0,151364.0,1625.0,253743.0,86.27558898925781,0.012272160500288,11.531975408395132,152144.0,1330.0,224234.0,86.25121307373047,0.0106997601687908,11.287925839424132,148553.14285714287,1623.4285714285713,254902.57142857142,86.26513562883649,0.011766391673258329,11.358968791507538,218740.43333333332,1723.4333333333334,258396.7,86.1035654703776,0.013152687003215107,11.515486643711727,0.2596224629298538,0.7762744113527731,26.466165413533837,3.5076923076923006,12.972608970985666,-0.16552180749813683,18.153024080885615,3.014381278110889,0.04486463167703292,0.016598407154244654,0.0986681969383833,0.29874832117128003,90.6351752822341,0.6021498160458543,0.006639718305411252,7.891742756231166e-05,0.006591524396628378,0.014125680552176511,1.0018764630428048,0.6791297822417965,0.89459983883005,15810.472066024544,65348.337230611636,126.14704484480298,127.77045239705367,16496.414513029773,14795.604834685244,22,0.4433925244239551
2025-07-31 00:00:00+00:00,1,0,0,6190384723,232152,0.0110440058633685,155382.0,1466,10.811113437016806,0.0031966179513654,86.31578826904297,409.0,152539.0,1682.0,253323.0,86.28990936279297,0.0126420902088284,12.03806440035502,149463.0,1476.0,226518.0,86.25880432128906,0.0110447062179446,13.2860822280248,149398.7142857143,1622.0,255707.42857142858,86.27327619280133,0.011766291622604601,11.00540182136354,215436.7,1711.0666666666666,258225.53333333333,86.1174201965332,0.012996018274376743,11.469179781940248,3.960177435218082,1.8637856548161524,-0.6775067750677488,-12.84185493460166,2.4872195587105628,-8.357314574673435,-0.006341088321215604,-12.64098198210849,0.06606160171389597,0.02999065179358773,0.09039220949229919,0.30626508930875856,105.91820040899796,0.6693086025164439,0.006314801014847967,6.957719594174913e-05,0.011114120483397334,0.014091970339767078,1.0018098080029854,0.6934691920444116,0.9053766603116664,14300.62863445704,65980.74016588423,129.13958714132858,134.1923306645951,17739.763035943073,15075.297965222884,22,0.45165641068869594
2025-08-01 00:00:00+00:00,1,0,0,6190384723,232123,0.0097688324749469,157723.0,1478,10.00467973947525,0.0032288578596236,86.32018280029297,403.0,155382.0,1466.0,232152.0,86.31578826904297,0.0110440058633685,10.811113437016806,145160.0,1663.0,253219.0,86.24518585205078,0.0120014511048793,9.658665815989176,151193.42857142858,1595.5714285714287,252693.7142857143,86.28399004255023,0.011447346104042829,11.05483238186155,210922.36666666667,1698.5333333333333,257588.83333333334,86.13206558227539,0.0127964856413503,11.41879084640079,8.654588040782585,1.506609517189883,-11.124473842453398,0.8185538881309684,-8.331128390839549,-0.012491815706949794,-18.602905685502556,-11.54629401865117,0.08695783712593386,0.005091225299702629,0.07608655055880506,0.3086791019881219,106.64164976335361,0.6794773483138322,0.006367286450345505,6.343156234609349e-05,0.012126922607425952,0.01376839914629615,1.0017638548344079,0.7168202735481756,0.89456952673413,11884.327895025333,65107.32673187604,128.75705464509107,137.89019452857065,17856.497490908994,15768.620983773693,22,0.4584611091571301
