timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-12 00:00:00+00:00,0,0,0,8051387991,49082,89.79544136740945,414559,0.0110086007043719,1390,88.81773376464844,206,0.6083227495990903,438003.0,1426.0,43819.0,88.85263061523438,0.0136792846024036,157.03642139434814,173075.0,1516.0,43017.0,90.12496185302734,0.0113910902291536,114.71704355875652,368912.0,1607.0,56999.857142857145,89.12383597237724,0.013951454577701387,102.95476902438135,279961.0909090909,1587.909090909091,51468.72727272727,89.58740026300603,0.013647881929169953,91.92894258137049,139.5256391737686,-5.352474754739123,-8.311345646437996,-2.524544179523147,14.099077109049919,12.01077158310322,-3.3577955848579144,-19.523564101900714,-1.450461738348019,-0.03927497739155683,0.5100717971039815,0.5100717971039815,298.02947519769947,8.446081127885419,0.02831937738117067,0.0002166042101683941,-0.1561655317034019,-0.21493530273437209,0.9948255637593245,1.3177259697126744,1.0222432059499724,142800.25675919114,142800.25675919114,169.30827182713463,169.30827182713463,14190.107794452508,14190.107794452508,10,0.9464752524526088
2025-09-13 00:00:00+00:00,0,1,0,8051387991,46306,58.85696195519489,403714,0.0083379643037915,1251,88.80302429199219,213,0.5491570652572844,414559.0,1390.0,49082.0,88.81773376464844,0.0110086007043719,89.79544136740945,222356.0,1794.0,62924.0,89.82735443115234,0.0120592070743441,66.8941535949707,394820.28571428574,1529.4285714285713,54625.857142857145,88.97750309535435,0.013419848467622442,101.80659879012765,290273.8333333333,1559.8333333333333,51038.5,89.52203559875488,0.013205388793721752,89.17294419585585,81.56199967619493,-2.6160329410289007,-30.267558528428097,-9.999999999999998,-26.409637022439767,-5.6558412452630265,-30.858104911968244,-24.259544626046758,-1.1403320799626249,-0.016561414069882208,0.48493313649228864,0.48493313649228864,322.4552715654952,8.718206750599261,0.027015354050143606,0.00014578839516786568,-0.09003557477678223,-0.19550315483466454,0.9939173355503088,1.3601649214481468,1.0162403150146289,140763.40043997316,140763.40043997316,188.46308214961715,188.46308214961715,13611.573280918637,13611.573280918637,10,0.9217151480697621
2025-09-14 00:00:00+00:00,0,1,0,8051387991,55640,143.1922381027885,374499,0.012623393908143,1400,88.63189697265625,228,0.4800172394463839,403714.0,1251.0,46306.0,88.80302429199219,0.0083379643037915,58.85696195519489,289645.0,1709.0,72847.0,89.38794708251953,0.0140237333253026,62.15517859025435,406942.28571428574,1485.2857142857142,52167.71428571428,88.86949593680245,0.013219799979456786,113.38332157763253,296752.6923076923,1547.5384615384614,51392.46153846154,89.4535633967473,0.01316061995636954,93.32827449638913,29.29586217611213,-7.2365585538277095,-18.080748976009364,11.910471622701845,-23.620739357832164,20.157215047726005,-9.985496619741118,51.3965933195804,-0.8458076670731951,-0.19270438219902708,0.46092320053419106,0.46092320053419106,267.3083511777302,6.730630290613037,0.025161301917650654,0.0003823557759754032,-0.06842994689941265,-0.18295485108762913,0.9934707189097166,1.3713179231827888,1.0044967504025981,136780.20070559956,136780.20070559956,185.80528131380595,185.80528131380595,13094.430263890728,13094.430263890728,10,0.855014691680194
2025-09-15 00:00:00+00:00,0,0,0,8051387991,38978,170.1938416854195,323288,0.0109268687665462,1187,88.54412078857422,249,0.3877223596425698,374499.0,1400.0,55640.0,88.63189697265625,0.012623393908143,143.1922381027885,385502.0,1787.0,63992.0,89.12997436523438,0.0166960228234529,192.3170587290888,398054.5714285714,1399.5714285714287,48594.28571428572,88.78580256870815,0.0123956351141844,110.22286199996549,298648.0714285714,1521.7857142857142,50505.71428571428,89.38860321044922,0.013001066299953585,98.81867215274845,-16.138437673475103,-13.674535846557667,-33.575825405707896,-15.214285714285714,-39.08926115764471,-29.94608195542775,-34.55406187396181,-13.439532616520966,-0.6573025301897406,-0.09903453167555698,0.44067046865809645,0.44067046865809645,272.12794612794613,8.293901844582981,0.030452294825418814,0.0005264448888932797,-0.06608036586215718,-0.17234795538933953,0.9932564038357118,1.3328549872245714,0.9534321899603461,131605.38560026523,131605.38560026523,202.86152100212774,202.86152100212774,13010.881874141241,13010.881874141241,10,0.7380954011730513
2025-09-16 00:00:00+00:00,0,0,0,8051387991,34741,214.84244187672937,319187,0.0086840726435184,1161,88.59939575195312,263,0.3651374906714382,323288.0,1187.0,38978.0,88.54412078857422,0.0109268687665462,170.1938416854195,401610.0,1665.0,55743.0,88.99437713623047,0.0159385818988084,76.56076018015544,386279.85714285716,1327.5714285714287,45594.0,88.72937665666852,0.011359276649142972,129.9773879566189,300017.3333333333,1497.7333333333333,49454.73333333333,89.33598937988282,0.012713266722857908,106.55359013434717,-20.523144344015343,-1.268528370988098,-30.270270270270274,-2.1903959561920816,-37.67647955797141,-10.870234491251473,-45.51539968453757,-20.525515323240327,-0.4438273484095645,0.062426463650688824,0.33522622638165694,0.4230720701745803,274.68760757314976,9.1873524840251,0.03341776524091877,0.0006730905982578586,-0.05625615801130019,-0.15976290021623996,0.9932097609549629,1.2875251334684792,0.893497863040935,106982.92459564966,126928.95430159045,219.3710790639239,216.54345214452155,10319.993687971915,13181.798638743536,10,0.7287324516042127
2025-09-17 00:00:00+00:00,0,0,0,8051387991,22021,130.17894405788846,298893,0.0173042118549346,1046,88.51342010498047,280,0.3320718415683799,319187.0,1161.0,34741.0,88.59939575195312,0.0086840726435184,214.84244187672937,430709.0,1478.0,50592.0,88.8568344116211,0.0142547516152262,75.92436931444252,367449.0,1265.857142857143,41512.42857142857,88.68031747000558,0.011794913826244171,137.7280414913969,299947.0625,1469.5,47740.125,89.28457880020142,0.0130002007936127,108.0301747545685,-30.604422011149058,-6.358028365816903,-29.228687415426247,-9.905254091300609,-56.47335547122074,-36.61379925736162,21.392587693012622,99.26378515327232,-0.38648046480003195,-0.09703863806629354,0.28518411872849525,0.40882328006593754,285.4756446991404,13.572472981563891,0.04749795658886568,0.00043553548769091534,-0.061186109270362346,-0.14971435771268762,0.9932321870325665,1.225046169605345,0.9072870499076665,94241.21054442752,122625.34193739278,249.60506167381075,237.7371097101447,13005.739710300524,14464.22951456454,10,0.6823994356203039
2025-09-18 00:00:00+00:00,0,0,0,8051387991,19579,1385.5555559794109,269730,0.0339573547244071,1051,88.47177124023438,307,0.289844499371194,298893.0,1046.0,22021.0,88.51342010498047,0.0173042118549346,130.17894405788846,438003.0,1426.0,43819.0,88.85263061523438,0.0136792846024036,157.03642139434814,343410.0,1212.2857142857142,38049.57142857143,88.62590898786273,0.014691780986530385,313.23077500354873,298169.5882352941,1444.8823529411766,46083.58823529412,89.23676659079159,0.014232974554247664,183.17872659132394,-38.4182300121232,-9.757003342333215,-26.297335203366057,0.47801147227533036,-55.3184691572149,-11.089414649652607,148.23925893347098,96.23751147454638,-0.42864164219207357,-0.04705372891105064,0.24008738308664793,0.3989590129750214,256.39733840304183,13.775791624106231,0.053677221654749745,0.005136805024188584,-0.05891418457030776,-0.14069936789718332,0.993154642124921,1.1517271162108103,1.0322354565122014,81368.5294748596,118957.44462152148,256.90004256156124,251.5730217931122,15179.796308301986,15581.655989732059,10,0.615817699878768
2025-09-19 00:00:00+00:00,0,0,0,8051387991,18394,114.13710854270242,176561,0.006942753214389,898,88.34117889404297,340,0.1845978679749075,269730.0,1051.0,19579.0,88.47177124023438,0.0339573547244071,1385.5555559794109,414559.0,1390.0,49082.0,88.81773376464844,0.0110086007043719,89.79544136740945,309410.28571428574,1142.0,33665.57142857143,88.55782972063336,0.014110945630818541,316.7081560285906,291413.55555555556,1414.5,44545.27777777778,89.18701171875,0.013827962257588849,179.34308114417829,-57.40992235122142,-34.54157861565269,-35.39568345323742,-14.557564224548047,-62.523939529766515,-6.052403084937941,-36.93337236192252,-79.55449336164327,-0.5365537380949803,-0.14760905581600037,0.2383101042915921,0.40805235637606724,196.39710789766409,9.598314759445502,0.048817613481924434,0.0006464420914052991,-0.06201744079589603,-0.1341957430844484,0.9929453629402816,1.0617566678544548,1.0204645751816679,80825.52732594128,118911.98802437243,289.8646235745234,276.01028326964246,17004.929563233996,16465.161380054607,10,0.4031045449460392
2025-09-20 00:00:00+00:00,0,1,0,8051387991,25136,98.683746125963,165145,0.0064161731861531,908,88.33493041992188,380,0.1696209835650532,176561.0,898.0,18394.0,88.34117889404297,0.006942753214389,114.13710854270242,403714.0,1251.0,46306.0,88.80302429199219,0.0083379643037915,58.85696195519489,275329.0,1093.0,30641.285714285714,88.49095916748047,0.013836404042584485,322.3976966244146,284767.84210526315,1387.842105263158,43523.73684210526,89.14216533460115,0.013437868095934336,175.09785298532486,-59.09356623748495,-6.465754045344108,-27.418065547561955,1.1135857461024523,-45.717617587353686,36.653256496683696,-23.048684878208338,-7.584599538185399,-0.5271147866892201,-0.007073116070355212,0.26348537277789186,0.41836567893578386,181.67766776677666,6.569797509647134,0.03612205115964515,0.0005975545646032177,-0.050871712820871495,-0.12752029686643382,0.9926947459187655,0.9668542556087701,1.0296576766347876,88287.26718163326,119137.09160144652,287.9436853519558,292.3210303678503,16996.91806323581,16609.26592077147,10,0.37704079652422473
2025-09-21 00:00:00+00:00,0,1,0,8051387991,6708,69.58794975280762,0,0.0058357459492981,863,88.27933502197266,403,0.0,165145.0,908.0,25136.0,88.33493041992188,0.0064161731861531,98.683746125963,374499.0,1400.0,55640.0,88.63189697265625,0.012623393908143,143.1922381027885,221829.14285714287,1016.2857142857143,23651.0,88.44059317452567,0.012866740048463785,311.882798288703,270529.45,1361.6,41682.95,89.09902381896973,0.013057761988602526,169.822357823699,-100.0,-100.0,-38.357142857142854,-4.955947136563877,-87.94392523364486,-73.31317632081476,-53.77038859942711,-9.046314992052174,-0.3977822462632896,-0.06293704844158032,0.3999661771749809,0.4890125098528118,0.0,0.0,0.12863317931137278,69.58794975280762,-0.0534117562430224,-0.12162925892306643,0.9926101250471403,0.8199814950170595,0.9853710045943957,125743.65230128291,132292.28533360077,286.81143056596784,307.7776709523323,17144.136730884205,18141.617485697585,10,0.0
