timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-02 00:00:00+00:00,1,1,0,7822444776,73,18.197712977727253,1279294,11313418,0.0189490535984698,82.03372955322266,100853,0.6597645878791809,1168375.0,90107.0,8864794.0,82.06881713867188,0.6064854264259338,19.881106813748676,219928.0,34012.0,3875245.0,76.16838836669922,0.2347660809755325,17.341540654500324,833458.4285714285,69642.14285714286,7278886.857142857,80.30377851213727,0.49906412618500845,22.61279028370267,596722.4545454546,54297.63636363636,5722616.818181818,78.78761846368963,0.39094292440197687,20.508726359136176,481.68764322869305,9.493441746014764,196.52181582970715,11.925821523300083,191.94071600634283,27.621893977457333,181.03062637397866,8.784903829796109,7.700492700837769,-0.04275385788725661,0.736317612049163,0.736317612049163,12.684613401550756,0.11307757628352667,0.00891445813153389,1.4224798015881601e-05,0.7813540867396799,0.7181474165482958,1.019243633428854,1.3967271085957447,1.2765651839035685,439377.25278702436,439377.25278702436,26067.62342168049,26067.62342168049,2879516.673069139,2879516.673069139,10,1.0
2025-08-03 00:00:00+00:00,1,1,0,7822444776,66,20.17111607392629,1320757,12731085,0.0165057172949828,81.87722778320312,98046,0.7301428914070129,1279294.0,100853.0,11313418.0,82.03372955322266,0.6597645878791809,18.197712977727253,248960.0,47215.0,5220354.0,77.47049713134766,0.353728324174881,22.7292316754659,986572.2857142857,76903.71428571429,8351848.428571428,80.93331146240234,0.5528376357895988,22.247345197768436,657058.6666666666,57943.333333333336,6306655.833333333,79.04508590698242,0.4192095883190632,20.48059216870202,430.509720437018,3.2410845356892093,107.65858307741185,-2.7832588024154004,143.87397866121722,12.530846115647808,106.41346522367687,10.66718414731287,5.688269489718212,-0.1907773435047777,0.7125312213490869,0.7125312213490869,13.470651830244678,0.10374268149629969,0.007701306864159114,1.5272378493203364e-05,0.5451834542410722,0.6712522173261323,1.0238879562689314,1.5014980180069446,1.3187619062015117,468174.8142580025,468174.8142580025,27879.017774315616,27879.017774315616,3410432.791860343,3410432.791860343,11,1.0
2025-08-04 00:00:00+00:00,1,0,0,7822444776,59,24.615398406982425,1572251,11916311,0.017159798199522,82.26151275634766,107234,0.8139180541038513,1320757.0,98046.0,12731085.0,81.87722778320312,0.7301428914070129,20.17111607392629,474257.0,57044.0,5389656.0,78.79175567626953,0.4235224425792694,26.114736715952557,1143428.5714285714,84073.71428571429,9284227.714285715,81.42899104527065,0.6086084374359676,22.033154010772705,727458.0769230769,61734.92307692308,6738167.769230769,79.2925033569336,0.4495717779948161,20.798654187031282,231.51877568491344,19.041655656566657,87.98471355444919,9.371111519082875,121.0959474964636,-6.399878722041363,92.17825840516416,11.473803783174619,4.4037057561380655,0.4693429217731415,0.708112742897758,0.708112742897758,14.661733575791486,0.13194107371475336,0.008998925170807881,1.5656140623120482e-05,0.38155419485909664,0.6334485064496073,1.0269443843728794,1.5718136999247039,1.3537514301953921,515122.3341931283,515122.3341931283,29989.325582784557,29989.325582784557,3616964.2892208225,3616964.2892208225,12,1.0
2025-08-05 00:00:00+00:00,1,0,0,7822444776,51,20.275261918703716,1888524,11820451,0.018162232943111,82.67414855957031,100342,0.7543345093727112,1572251.0,107234.0,11916311.0,82.26151275634766,0.8139180541038513,24.615398406982425,737060.0,59047.0,6209127.0,79.7528305053711,0.4487663209438324,25.226101398468018,1307923.4285714286,89973.0,10085845.42857143,81.84632219587054,0.6522610357829502,21.325891227949235,810391.3571428572,64492.57142857143,7101188.0,79.53404944283622,0.4713405445218086,20.761269025007884,156.22391664179304,20.115935687113563,69.93581384320964,-6.427066042486529,90.37218919825605,-0.8044435899667302,68.09071317700858,-7.320582757774485,3.6629647320197245,0.5016146547716094,0.7208237076792906,0.7208237076792906,18.820685050277547,0.15976749450867023,0.00848884628100516,1.073603045694588e-05,0.275512422834126,0.6033772395207332,1.0290727401563557,1.6139404955930023,1.3838424115300578,584149.3027269664,584149.3027269664,30604.62186491618,30604.62186491618,3731093.871780293,3731093.871780293,13,1.0
2025-08-06 00:00:00+00:00,1,0,0,7822444776,45,19.482326825459797,2120971,12161089,0.0183127577393907,82.91996002197266,98687,0.7863321304321289,1888524.0,100342.0,11820451.0,82.67414855957031,0.7543345093727112,20.275261918703716,852079.0,64430.0,6696688.0,80.62189483642578,0.4665358066558838,21.95061691602071,1489193.7142857143,94866.85714285714,10866474.142857144,82.17461722237724,0.6979462248938424,20.973278357869106,897763.3333333334,66772.2,7438514.733333333,79.75977681477865,0.49233998358249664,20.67600621170468,148.91717786731044,12.30839533942909,53.16933105696104,-1.6493591915648476,81.59856036297346,2.8817682167964653,68.5470052274308,4.241834446368675,2.850423188650475,0.29732566550138007,0.6815897435552152,0.7315776983548957,21.491680852788587,0.1744063237752537,0.008114979824999239,9.185565309424075e-06,0.21562685285295702,0.5748917715890031,1.030276418817049,1.65878206314847,1.417610285915148,647827.1469232258,656783.633067419,29344.26353519674,30784.580767464926,3436902.6940436545,3825381.0033862256,14,1.0
2025-08-07 00:00:00+00:00,1,0,0,7822444776,40,19.510246356328327,2413363,12508124,0.0188120065074671,83.24744415283203,115559,0.8629547953605652,2120971.0,98687.0,12161089.0,82.91996002197266,0.7863321304321289,19.482326825459797,1074184.0,68799.0,7258171.0,81.38692474365234,0.5346459746360779,24.190025488535564,1680505.0,101546.85714285714,11616467.42857143,82.4404057094029,0.7448474849973407,20.3047384818395,992488.3125,69821.375,7755365.3125,79.97775602340698,0.5155034093186259,20.603146220743657,124.66942348796852,13.78576133289895,67.96610415849067,17.096476739590827,72.33162459247653,2.8536506886842172,61.40676939501137,9.744313116943125,2.2860175821114215,0.3949400491420896,0.6414640210281963,0.7446280798371636,20.88406888196608,0.19294362664268225,0.009238714835357018,8.084253496914816e-06,0.21804509844099051,0.5503741208244796,1.0307916826933126,1.6932239693250797,1.4448934217173337,712948.6340750026,739034.6663977018,28961.852800397082,32144.52586444541,3421179.865716171,3906952.6656917273,15,1.0
2025-08-08 00:00:00+00:00,1,0,0,7822444776,37,18.617839296658833,2791440,13120028,0.0198306018677584,83.57881927490234,120182,0.7650347352027893,2413363.0,115559.0,12508124.0,83.24744415283203,0.8629547953605652,19.510246356328327,1168375.0,90107.0,8864794.0,82.06881713867188,0.6064854264259338,19.881106813748676,1912371.4285714286,105843.28571428571,12224358.0,82.65612030029297,0.7674973862511771,20.124271693683806,1098309.0,72783.76470588235,8070933.705882353,80.18958327349495,0.5301817226059297,20.486363460503373,138.91644377875255,15.665981454095391,33.37698513988925,4.000553829645459,48.001498963202074,4.89205255720202,26.142311400819462,-11.347067156265389,1.8399218958877084,0.3980604154788736,0.6084133449888538,0.7630773586363343,23.226579466313872,0.21276172484069966,0.009160193167255956,6.669615906859157e-06,0.28693389892578325,0.5292541840497147,1.0307588208606302,1.7411961739104647,1.4476119291302656,789261.7346753146,838094.7306865137,27240.62896768254,33434.69651710894,3328860.3891754025,4000397.4391978974,16,1.0
2025-08-09 00:00:00+00:00,1,1,0,7822444776,36,17.198386152585346,2880653,14866883,0.018519769099897,83.886962890625,141401,0.9169766902923584,2791440.0,120182.0,13120028.0,83.57881927490234,0.7650347352027893,18.617839296658833,1279294.0,100853.0,11313418.0,82.03372955322266,0.6597645878791809,18.197712977727253,2141137.0,111635.85714285714,12731995.857142856,82.92086791992188,0.8042419723102024,19.981510718663532,1197328.111111111,76595.83333333333,8448486.444444444,80.3949932522244,0.5516703319218423,20.303698054507926,125.17521382887749,3.1959490442209137,40.20505091568918,17.65572215473199,31.40929646548902,13.31441518265053,38.98543619020052,19.860791686706026,2.259111401487579,0.36868625136845523,0.5575395111034644,0.7643594849675169,20.372081017241623,0.193763064270899,0.009511138985143087,5.970306101526024e-06,0.32989692687988875,0.5105540430090619,1.0314183081000208,1.7882625323254473,1.457830747411197,829227.2404881574,915189.0983460187,27513.04648008622,36244.93008643538,3266862.5115226517,4198528.960073238,17,1.0
2025-08-10 00:00:00+00:00,1,1,0,7822444776,35,18.308370351791385,2975354,15333437,0.0173904094344951,84.1160659790039,96736,0.7273291349411011,2880653.0,141401.0,14866883.0,83.886962890625,0.9169766902923584,17.198386152585346,1320757.0,98046.0,12731085.0,81.87722778320312,0.7301428914070129,20.17111607392629,2377508.0,111448.71428571429,13103760.42857143,83.24070194789341,0.8038400071007865,19.715404186929977,1290908.4210526317,77655.84210526316,8810852.263157895,80.59083918521279,0.5609155320807507,20.19868080699653,125.27641345077103,3.2874837753801067,-1.3361075413581336,-31.587471092849416,20.440928640410448,3.138209939501113,-0.38537065813099014,-20.681829468401457,2.7343844636861014,0.2731092895538634,0.49710492503121545,0.7579796243981786,30.757145662983138,0.19404350152914174,0.006308826500619104,6.153339803751614e-06,0.30886241367885586,0.49272471645422095,1.032880446332005,1.8417325049760958,1.4330856628606672,836150.439114495,978482.2801219195,24521.487736201965,35525.49305977823,3245425.6276135603,4375294.565914211,18,1.0
2025-08-11 00:00:00+00:00,1,0,0,7822444776,33,18.05301507314046,3183317,11041353,0.0173490285265789,84.283447265625,88133,0.690421998500824,2975354.0,96736.0,15333437.0,84.1160659790039,0.7273291349411011,18.308370351791385,1572251.0,107234.0,11916311.0,82.26151275634766,0.8139180541038513,24.615398406982425,2607660.285714286,108720.0,12978766.42857143,83.52954973493304,0.7861977134432111,18.777920853523984,1385528.85,78179.7,8922377.3,80.7754695892334,0.5673908554017544,20.091397520303726,102.46875339878936,6.989521246883568,-17.812447544622046,-8.893276546477013,-7.342524041207044,-27.99166292593108,-15.17303308119885,-5.074337692146191,2.457934994784461,0.19898848653105983,0.45241203542990016,0.7521747764131191,36.11905734449815,0.28830857157555134,0.007982082632256877,5.671131527902793e-06,0.28070095607212525,0.47508701525236374,1.0340955015143203,1.8820685586693382,1.38563691317606,848518.872469209,1042159.8529626762,22197.756687963363,34657.24965869715,2858821.3429185865,4287705.941369998,19,1.0
2025-08-12 00:00:00+00:00,1,0,0,7822444776,32,18.15603498617808,3297800,10209982,0.0169224169003718,84.47897338867188,79944,0.6048159599304199,3183317.0,88133.0,11041353.0,84.283447265625,0.690421998500824,18.05301507314046,1888524.0,100342.0,11820451.0,82.67414855957031,0.7543345093727112,20.275261918703716,2808985.4285714286,105806.0,12748699.42857143,83.78738185337612,0.764837920665741,18.47517414887746,1476589.380952381,78263.71428571429,8983691.80952381,80.95182691301618,0.5691730032364527,19.999237399631077,74.62314484751053,3.596343059770679,-20.328476609993817,-9.291638773217748,-13.624429389369318,-7.529611633646704,-19.821252718058435,-12.399089072522052,2.183058260105475,0.2319863856904858,0.41786032855744404,0.7437044145033929,41.250859966226784,0.32299759950628715,0.007829983654233312,5.505497446989094e-06,0.2602247510637604,0.4583998742041655,1.0350276831109295,1.9023470335129116,1.343770551865059,860146.4438433829,1098146.041023118,20096.149932645927,33781.90244219952,2507270.815659027,4188573.740346188,20,1.0
2025-08-13 00:00:00+00:00,1,0,0,7822444776,34,22.04491909344991,3297800,8942741,0.016151507007765,84.6227798461914,74135,0.5652283430099487,3297800.0,79944.0,10209982.0,84.47897338867188,0.6048159599304199,18.15603498617808,2120971.0,98687.0,12161089.0,82.91996002197266,0.7863321304321289,19.482326825459797,2977103.8571428573,102298.57142857143,12288935.42857143,84.0306418282645,0.7332516653197152,18.841258758590335,1559371.6818181819,78076.04545454546,8981830.409090908,81.11868840997869,0.5689937004988844,20.092222931168298,55.48538853195068,0.0,-24.878656763302153,-7.26633643550485,-26.46430759613716,-12.411784859170172,-28.118371215566707,-6.545398855715623,2.053570483834677,0.17022751550010984,0.3781678947329787,0.7309690972573442,44.483112118269126,0.3687683263142334,0.008289962966615832,6.68473297614074e-06,0.22581427437918622,0.4421376724286245,1.035897442073627,1.9091688606731918,1.288681517346874,844505.1749190793,1139852.510547303,18990.13637261591,32979.51030777584,2239545.6119898725,4087638.7427118616,21,1.0
2025-08-14 00:00:00+00:00,1,0,0,7822444776,36,16.711212515830994,2975354,8878975,0.0139445723836838,84.74494934082031,77116,0.5946345925331116,3297800.0,74135.0,8942741.0,84.6227798461914,0.5652283430099487,22.04491909344991,2413363.0,115559.0,12508124.0,83.24744415283203,0.8629547953605652,19.510246356328327,3057388.285714286,96806.71428571429,11770485.57142857,84.24457114083427,0.6949202077729362,18.44139678137643,1620936.1304347827,78034.30434782608,8977358.43478261,81.27635192871094,0.5701085218916768,19.945222478327544,23.28663363116117,-9.777609315301106,-33.26698915705397,4.021042692385524,-29.0143350033946,-0.7130475991645069,-31.093193324841817,5.202543341434174,1.7988602571858525,0.14436951238301354,0.3356866591129716,0.7107744526688696,38.582335931117655,0.3351010296682861,0.008685235774936208,5.616544081573793e-06,0.19046183994838461,0.42628634305810587,1.0365200841534672,1.8861867709088602,1.2189261887668714,795223.7841576041,1152119.9909209781,18095.766454227196,32221.881129041354,2031283.5313048388,3993715.0600419627,21,0.9022239068469889
2025-08-15 00:00:00+00:00,1,0,0,7822444776,39,25.98108704884847,2791440,8657140,0.0125526040741295,84.88644409179688,67964,0.4632655382156372,2975354.0,77116.0,8878975.0,84.74494934082031,0.5946345925331116,16.711212515830994,2791440.0,120182.0,13120028.0,83.57881927490234,0.7650347352027893,18.617839296658833,3057388.285714286,89347.0,11132930.142857144,84.43137468610492,0.6518103224890572,19.49328931740352,1669707.125,77614.70833333333,8964016.0,81.42677243550618,0.5656567309051752,20.196716835432582,0.0,-6.181247676747037,-43.449102195004244,-11.867835468644639,-34.0158420393615,-2.498430280522246,-39.44516282743182,-22.092400268516034,1.564540906702172,0.1669654086493333,0.29041193185597525,0.6898506097276176,41.07172809534319,0.32244363352751215,0.00785062874683455,9.307410419510378e-06,0.16412653241838845,0.4112329035219915,1.0368994393456836,1.8310925550576937,1.1523071977699573,721638.759742857,1151848.4782477973,19833.717576417668,31580.59206356247,2054156.7770565718,3906477.268478062,21,0.846455212565953
2025-08-16 00:00:00+00:00,1,1,0,7822444776,42,15.864196260770164,2413363,9805406,0.0104258656308181,84.89993286132812,75402,0.4838731586933136,2791440.0,67964.0,8657140.0,84.88644409179688,0.4632655382156372,25.98108704884847,2880653.0,141401.0,14866883.0,83.886962890625,0.9169766902923584,17.198386152585346,2990632.5714285714,79918.57142857143,10409862.0,84.57608468191964,0.5899383894034794,19.302690761429922,1699453.36,77526.2,8997671.6,81.56569885253906,0.5623853880167008,20.023416012446088,-16.221669184035704,-13.544156421058663,-46.67505887511404,10.944029191925143,-34.04531400428724,13.263803057360747,-47.231683878568276,4.448338755576531,1.2075415962118807,0.01589036939355637,0.24718982312700294,0.6692522150409748,32.006193387531,0.24612573450546213,0.00768983888175167,6.5734784561177524e-06,0.13655608040946166,0.39584289550781365,1.0369074975354897,1.759761486733929,1.048993096147015,634260.6063449822,1137362.9255388272,20661.272662337928,30918.830240108808,2113463.724688142,3827927.0204693247,21,0.7318099945418157
2025-08-17 00:00:00+00:00,1,1,0,7822444776,42,16.089356700579327,2327770,9066319,0.0096435853422842,84.87171173095703,63981,0.4415161609649658,2413363.0,75402.0,9805406.0,84.89993286132812,0.4838731586933136,15.864196260770164,2975354.0,96736.0,15333437.0,84.1160659790039,0.7273291349411011,18.308370351791385,2898120.5714285714,75239.28571428571,9514559.42857143,84.6840340750558,0.5491079645497459,18.98568881125677,1723619.3846153845,77005.23076923077,9000311.884615384,81.69285319401668,0.557736571591634,19.872106038912747,-21.764939566854903,-3.5466276726708768,-33.86019682434668,-15.146813081881117,-40.87223236382032,-7.5375461250661075,-39.2962360842702,-8.753739893887003,0.8983370098902821,-0.03324046253039281,0.20125230949207082,0.6504774413726249,36.38163858585227,0.2567491551147544,0.007056997767561701,6.911915605349206e-06,0.10251344953264964,0.3801168718908612,1.0366149640279452,1.6814156288195088,0.9845292428695067,530866.2170111772,1121175.5272048735,22313.34690958961,30410.388575363773,2184477.8033912317,3750611.3517334345,21,0.7058554187640245
2025-08-18 00:00:00+00:00,1,0,0,7822444776,43,15.81452445189158,2287838,6399965,0.0091829238158851,84.88725280761719,45955,0.342678964138031,2327770.0,63981.0,9066319.0,84.87171173095703,0.4415161609649658,16.089356700579327,3183317.0,88133.0,11041353.0,84.283447265625,0.690421998500824,18.05301507314046,2770195.0,69213.85714285714,8851504.0,84.77029200962612,0.499430388212204,18.665904436792648,1744516.3703703703,75855.22222222222,8904002.74074074,81.81116429081669,0.5497714750192784,19.721825239393443,-28.13037470035187,-1.715461579107902,-47.85721579884946,-28.17398915302981,-42.03640622666443,-29.40944389889656,-50.36673731686982,-22.38586162076579,0.7163987254688919,0.018311256298697565,0.16676798075154353,0.6332713611337548,49.783227434937764,0.35747658659436626,0.0071805068964428875,6.912428913001125e-06,0.06706019810268402,0.3647424420739831,1.0361702188749022,1.5879443994050182,0.9084327050520234,448427.03338629333,1104752.256384562,25202.370942995643,30412.675831902892,2535793.7358826236,3711668.2157129985,21,0.6937467402510765
2025-08-19 00:00:00+00:00,1,0,0,7822444776,42,18.23387809594472,2413363,5246224,0.0094792597406876,84.89289093017578,41540,0.3163409531116485,2287838.0,45955.0,6399965.0,84.88725280761719,0.342678964138031,15.81452445189158,3297800.0,79944.0,10209982.0,84.47897338867188,0.6048159599304199,18.15603498617808,2643846.8571428573,63727.57142857143,8142395.714285715,84.82942308698382,0.4582196729523794,18.67702488104502,1768403.75,74629.67857142857,8773367.785714285,81.9212259565081,0.5414346706654344,19.668684269984563,-26.819000545818426,5.48662099326962,-48.03862703892725,-9.607224458709606,-48.61671646433853,-18.02730171180623,-47.69632845865354,-7.685914159520324,0.4899651651773196,0.006641895422587751,0.14492946726597117,0.6171920650584967,58.09592932283768,0.4600189660184228,0.00791807442494365,7.5553783415782785e-06,0.03857885088239973,0.3497818444162757,1.035499921986271,1.4950470768583572,0.8463064849342175,395138.0391296297,1091444.7623196894,27914.730076757704,30540.611581658708,2932877.692187359,3707300.1861033314,21,0.7318099945418157
2025-08-20 00:00:00+00:00,1,0,0,7822444776,47,16.723283171653748,2346923,4911956,0.0090342935913619,84.9067153930664,41498,0.3252709507942199,2413363.0,41540.0,5246224.0,84.89289093017578,0.3163409531116485,18.23387809594472,3297800.0,74135.0,8942741.0,84.6227798461914,0.5652283430099487,22.04491909344991,2508007.285714286,59065.142857142855,7566569.285714285,84.86998530796596,0.4239400454929897,17.916791177931287,1788352.6896551724,73487.20689655172,8640215.655172413,82.02417386811355,0.5339807492905649,19.567118714869707,-28.83367699678574,-2.7530048318466838,-44.023740473460585,-0.10110736639383777,-45.073261095227956,-6.37159221565835,-42.45317758446257,2.8229028188518024,0.335530866973488,0.016284594315441048,0.1358115380775883,0.6023129584566049,56.55372418612497,0.4777979530358267,0.00844836385986278,7.125617690071663e-06,0.017339706420898375,0.3353932422957395,1.0346947894218135,1.4024120075542126,0.7939238372473673,372470.6904189734,1077147.9992700336,29839.081870947335,30614.852795170365,3231420.4682772253,3710440.68358605,21,0.7116632300321426
2025-08-21 00:00:00+00:00,1,0,0,7822444776,55,18.59501441319783,1770733,4745126,0.0066901984508337,84.92438507080078,39036,0.313060462474823,2346923.0,41498.0,4911956.0,84.9067153930664,0.3252709507942199,16.723283171653748,2975354.0,77116.0,8878975.0,84.74494934082031,0.5946345925331116,16.711212515830994,2335918.5714285714,53625.142857142855,6976019.428571428,84.89561898367745,0.383715169770377,18.185905734697975,1787765.3666666667,72338.83333333333,8510379.333333334,82.12084757486979,0.5266167397300402,19.534715238147314,-40.486644614388744,-24.550869372365437,-49.38015457233259,-5.932816039327193,-46.55772766563708,-3.396406645336403,-47.352463780957954,-3.7539436858970543,0.21173619357399698,0.02081069518773404,0.16616267742377663,0.5920343182845565,45.36037605348772,0.3731687265693837,0.008226544832203649,1.0501303082901119e-05,0.005305971418112001,0.321646871768329,1.03378887932541,1.3066136166313311,0.7286421809665243,448083.1537754356,1058418.4501072404,29967.307264530995,30732.92109289807,3415392.0150818517,3714614.0151609033,21,0.5369437200557948
2025-08-22 00:00:00+00:00,1,0,0,7822444776,64,20.057818452517193,1572251,4806270,0.0058319957173908,84.94715118408203,45244,0.3114100694656372,1770733.0,39036.0,4745126.0,84.92438507080078,0.313060462474823,18.59501441319783,2791440.0,67964.0,8657140.0,84.88644409179688,0.4632655382156372,25.98108704884847,2161748.714285714,50379.42857142857,6425895.142857143,84.90429142543248,0.36202153137751986,17.33972450665065,1834842.3666666667,73087.63333333333,8653310.8,82.38854522705078,0.5307148963212966,19.603773981995054,-43.675988020519874,-11.209030384592145,-33.4294626567006,15.903268777538692,-44.48201138020178,1.2885643078814013,-32.77935788940888,-0.5271802757010668,0.07151565003653548,0.02680751030728068,0.20606767940714082,0.552633266004656,34.74971820090618,0.3271249165933423,0.009413534942162021,1.2757381420101353e-05,0.009516579764237084,0.3039871164901117,1.0305351452856542,1.17816590327208,0.6821393819674335,537747.7250489733,1013994.9296947125,27941.918854263396,29741.467461978973,3436519.8816621383,3470998.0106731034,21,0.4767575353265814
2025-08-23 00:00:00+00:00,1,1,0,7822444776,74,15.934305230776468,1320757,5754116,0.0048065142377052,84.96199035644531,53515,0.3549696207046509,1572251.0,45244.0,4806270.0,84.94715118408203,0.3114100694656372,20.057818452517193,2413363.0,75402.0,9805406.0,84.89993286132812,0.4838731586933136,15.864196260770164,2005662.142857143,47252.71428571428,5847139.428571428,84.91315678187779,0.34360674023628235,17.34974007379441,1873543.7666666666,73961.76666666666,8717881.0,82.69199549357096,0.5358024011055629,19.58693683942159,-45.27317274690961,-15.995792020485277,-29.027081509774277,18.280877022367605,-41.316902125215414,19.721031069831696,-26.63994389289194,13.987842883102486,0.07309486948423594,0.017468711023771455,0.2525113828440436,0.517209427960179,24.67966589431198,0.22953252427783447,0.009300297508722884,1.2064515400078188e-05,0.015075956072124018,0.2755550719739597,1.0268606565248448,1.0705179022455056,0.6412937671187956,630810.6437003358,969014.4998160256,19110.326373283235,28716.764775137446,3034281.201756999,3395115.3261161167,21,0.4004963915337498
2025-08-24 00:00:00+00:00,1,1,0,7822444776,81,19.345186551411945,1185590,5941146,0.0042201661832715,84.9813232421875,42463,0.2952641248703003,1320757.0,53515.0,5754116.0,84.96199035644531,0.3549696207046509,15.934305230776468,2327770.0,63981.0,9066319.0,84.87171173095703,0.4415161609649658,16.089356700579327,1842493.5714285714,44178.71428571428,5400686.142857143,84.92881556919643,0.3227135922227587,17.814858623913356,1906724.9666666666,74520.66666666667,8789719.333333334,83.00489756266276,0.5395996267596881,19.713795002301534,-49.06756251691533,-10.2340551668475,-33.63185945827668,-20.652153601793888,-34.470141630798565,3.250368953284921,-33.12495646252699,-16.819888900866808,0.12914964125849693,0.022754746753328448,0.29692161426119684,0.4853596660443013,27.919885079125848,0.19955574235076157,0.007147273077067442,1.6316914139371795e-05,0.01645878383091413,0.2413750365260443,1.0231783673376773,0.9663132353323173,0.5980611850320644,703795.4019433014,925447.3930596649,17286.015441568707,27896.44754831862,2257662.9233593987,3308866.768579823,21,0.3595093698829523
2025-08-25 00:00:00+00:00,1,0,0,7822444776,84,19.12989314397176,1059855,4084838,0.0037056350112998,85.00362396240234,33329,0.2611497342586517,1185590.0,42463.0,5941146.0,84.9813232421875,0.2952641248703003,19.345186551411945,2287838.0,45955.0,6399965.0,84.88725280761719,0.342678964138031,15.81452445189158,1667067.4285714286,42375.0,5069953.714285715,84.94544001988002,0.3110665593828474,18.288482722781954,1934722.5333333334,74497.9,8796705.766666668,83.29940541585286,0.5404790818691254,19.77340675195058,-53.67438603607424,-10.605268263058898,-27.474703514307475,-21.510491486706073,-36.17405720187532,-31.244948365180726,-23.791722986106436,-11.55385559509945,0.13708908102949557,0.02624190747335664,0.33481762141123517,0.45714787171799043,31.798829882988297,0.2594606543856441,0.008159195503176501,1.8049521014148867e-05,0.0185364314488051,0.2071217062741163,1.0197604604235735,0.861657110954943,0.5755385727549226,742836.8259558632,884454.2884781722,16543.482889340077,27930.904627929307,2172156.838013908,3298336.914026047,21,0.3213824367760325
